Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
435.0,,0.285,,,,,,,,0.0138,,,,,
440.0,,0.247,,,,,,,,0.0147,,,,,
445.0,,0.24,,,,,,,298.0,0.0237999999999999,,0.0289,0.1181,0.081,
450.0,,0.113,,,,,,,,0.0175,,,,,
455.0,,0.064,,,,,,,,0.0195,,,,,
460.0,,0.051,,,,,,,,0.0116,,,,,
465.0,,0.063,,,,,,,,0.0081,,,,,
470.0,,0.053,,,,,,,,0.0118999999999999,,,,,
475.0,,0.052,,,,,,,,0.0070999999999999,,,,,
480.0,,0.054,,,,,,,,0.0102,,,,,
485.0,,0.0579999999999999,,,,,,,,0.0115,,,,,
490.0,,0.055,,,,,,,,0.0136,,,,,
495.0,,0.05,,,,,,,,0.0163999999999999,,,,,
500.0,,0.04,,,,,,,,0.0141999999999999,,,,,
505.0,,0.044,,,,,,,,0.0129,,,,,
510.0,,0.051,,,,,,,,0.0076,,,,,
515.0,,0.081,,,,,,,,0.0059,,,,,
520.0,,0.0559999999999999,,,,,,,,0.008,,,,,
525.0,,0.062,,,,,,,,0.0124,,,,,
530.0,,0.07,,,,,,,,0.0194,,,,,
535.0,,0.0819999999999999,,,,,,,,0.0138,,,,,
540.0,,0.109,,,,,,,,0.0106,,,,,
545.0,,0.085,,,,,,,,0.0104,,,,,
550.0,,0.07,,,,,,,,0.0086,,,,,
555.0,,0.05,,,,,,,,0.0113999999999999,,,,,
560.0,,0.072,,,,,,,,0.0139,,,,,
565.0,,0.064,,,,,,,,0.0074,,,,,
570.0,,0.057,,,,,,,758.0,0.0388,,0.0141,0.1226,0.0475,
