Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
210.0,,6.03,,,,,,,1613.28,0.2049,1.99,0.0236,0.6256,0.0492,0.0
215.0,,5.808,,,,,,,1671.01,0.1927,1.92,0.025,0.6153,0.0462,0.0001
220.0,,5.554,,,,,,,1780.33,0.1837,1.87,0.027,0.6074,0.0538,0.0
225.0,,5.264,,,,,,,1839.49,0.1729,1.86,0.028,0.6091,0.0539,0.0
230.0,,4.774,,,,,,,1971.37,0.1555,1.87,0.0296,0.6305,0.0516,0.0001
235.0,,4.46,,,,,,,1977.25,0.1411,1.86,0.0275,0.6547,0.0511,0.0
240.0,,3.992,,,,,,,1934.87,0.134,1.81,0.0296,0.6477,0.0539,0.0
245.0,,3.687,,,,,,,1973.56,0.1272,1.81,0.0311,0.6005,0.0597,0.0001
250.0,,3.48,,,,,,,2130.98,0.1192,1.78,0.0354,0.5791,0.0534,0.0001
255.0,,3.2289999999999996,,,,,,,2162.37,0.11019999999999999,1.83,0.0286,0.6279,0.0555,0.0001
260.0,,2.964,,,,,,,2223.5,0.1011,1.85,0.0294,0.6521,0.0535,0.0001
265.0,,2.7889999999999997,,,,,,,2150.21,0.0956,1.83,0.0246,0.6711,0.0442,0.0001
270.0,,2.5660000000000003,,,,,,,2255.43,0.0883,1.85,0.0276,0.662,0.0447,0.0001
275.0,,2.379,,,,,,,2363.17,0.0801,1.85,0.0238,0.681,0.041,0.0001
280.0,,2.171,,,,,,,2547.55,0.0717,1.93,0.0295,0.6503,0.0474,0.0001
285.0,,1.96,,,,,,,2690.9,0.0582,2.25,0.025,0.6972,0.0486,0.0001
290.0,,1.808,,,,,,,2826.04,0.051,2.27,0.0244,0.7438,0.0474,0.0001
295.0,,1.6,,,,,,,2281.73,0.0509,2.1,0.0291,0.6073,0.0437,0.0001
300.0,,1.406,,,,,,,2444.76,0.0383,2.39,0.0366,0.6299,0.0418,0.0002
305.0,,1.224,,,,,,,2702.4,0.0268,2.77,0.0519,0.5079,0.045,0.0001
310.0,,0.975,,,,,,,3935.16,0.0116,4.35,0.0629,0.744,0.0953,0.0007
315.0,,0.672,,,,,,,2368.64,0.0117,2.86,0.1248,0.2971,0.091,0.0003
320.0,,0.371,,,,,,,9999.99,0.0005,46.75,4.0478,0.0,2.2366,0.0073
325.0,,0.162,,,,,,,0.0,-0.0009,20.31,1.6231,0.0,0.9969,0.003
330.0,,0.079,,,,,,,1260.04,0.0022,9.48,0.7349,0.0,0.3602,0.0016
335.0,,0.071,,,,,,,0.0,-0.0001,20.04,1.3819,0.0,0.711,0.0029
340.0,,0.062000000000000006,,,,,,,177.65,0.0014000000000000002,14.72,1.0256,0.0,0.4868,0.0021
345.0,,0.045,,,,,,,264.8,0.0018,10.86,0.6887,0.0,0.3419,0.0013
350.0,,0.055999999999999994,,,,,,,1256.4,0.0008,23.76,1.5046,0.0,0.7133,0.0063
355.0,,0.037000000000000005,,,,,,,0.0,-0.0039000000000000003,20.6,1.1379,0.0,0.5663,0.0031
360.0,,0.034,,,,,,,0.0,-0.0036,20.11,0.0,1.638,0.5471,0.0016
365.0,,0.053,,,,,,,9999.99,0.0001,99.99,0.0,9.3807,9.4079,0.1452
370.0,,0.046,,,,,,,0.0,-0.0004,22.32,1.033,0.0,0.5069,0.0
375.0,,0.035,,,,,,,0.0,-0.0006,23.32,1.0027,0.0,0.4922,0.0
380.0,,0.04,,,,,,,0.0,-0.0005,22.91,1.0042,0.0,0.4782,0.0078
385.0,,0.035,,,,,,,0.0,-0.0013000000000000002,23.53,1.0026,0.0,0.4614,0.008
390.0,,0.036000000000000004,,,,,,,0.0,-0.0004,23.08,1.0044,0.0,0.4499,0.0
395.0,,0.043,,,,,,,322.01,0.0037,6.58,0.2842,0.0,0.1202,0.0018
400.0,,0.04,,,,,,,614.29,0.0023,10.68,0.4559,0.0,0.1871,0.0009
405.0,,0.038,,,,,,,99.45,0.0031,8.09,0.3506,0.0,0.1337,0.0017
410.0,,0.038,,,,,,,0.0,-0.0016,24.08,1.0979,0.0,0.4083,0.0043
415.0,,0.031000000000000003,,,,,,,121.08,0.0016,15.19,0.3885,0.4742,0.2553,0.0028
420.0,,0.04,,,,,,,0.0,-0.0039000000000000003,23.47,1.1565,0.0,0.3918,0.0042
425.0,,0.049,,,,,,,0.0,-0.0004,21.51,1.2436,0.0,0.3855,0.0033
430.0,,0.035,,,,,,,180.39,0.0004,51.1,2.8764,0.0,0.8722,0.0184
435.0,,0.047,,,,,,,153.88,0.0023,9.72,0.5897,0.0,0.1607,0.0
440.0,,0.049,,,,,,,29.9,0.0043,5.64,0.3162,0.0,0.0842,0.0007
445.0,,0.052000000000000005,,,,,,,287.23,0.0037,5.81,0.3923,0.0,0.0953,0.0014
450.0,,0.047,,,,,,,399.34,0.0034999999999999996,6.49,0.4137,0.0,0.0987,0.0012
455.0,,0.055,,,,,,,0.0,-0.001,22.79,0.0,1.3142,0.3425,0.0026
460.0,,0.048,,,,,,,0.0,-0.0022,22.73,1.6428,0.0,0.3396,0.0051
465.0,,0.05,,,,,,,128.66,0.0014000000000000002,16.85,1.3643,0.0,0.2459,0.0009
470.0,,0.055,,,,,,,0.0,-0.0015,24.09,1.8694,0.0,0.3318,0.0068
