Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
100.0,,2.071,,,,,,,1694.71,0.2252,0.49,0.013,0.3372,0.1843,0.0
105.0,,2.3480000000000003,,,,,,,1998.42,0.249,0.46,0.0259,0.307,0.2459,0.0
110.0,,2.382,,,,,,,1995.1,0.268,0.45,0.0253,0.2721,0.2583,0.0
115.0,,2.5530000000000004,,,,,,,2094.65,0.2778,0.42,0.0365,0.294,0.2739,0.0
120.0,,2.443,,,,,,,2153.7,0.2778,0.47,0.0364,0.2958,0.3026,0.0
125.0,,2.542,,,,,,,2158.75,0.284,0.51,0.0411,0.3041,0.2714,0.0
130.0,,2.8689999999999998,,,,,,,2032.64,0.29460000000000003,0.49,0.039,0.3084,0.3015,0.0
135.0,,2.9250000000000003,,,,,,,2378.09,0.3027,0.53,0.0445,0.2901,0.2859,0.0
140.0,,3.09,,,,,,,2209.21,0.30820000000000003,0.49,0.0424,0.2941,0.2671,0.0
145.0,,3.137,,,,,,,2399.2,0.3095,0.5,0.0444,0.2986,0.3165,0.0
150.0,,3.027,,,,,,,2340.22,0.3091,0.54,0.045,0.297,0.2897,0.0
155.0,,3.185,,,,,,,2312.08,0.3055,0.54,0.0483,0.2786,0.2874,0.0
160.0,,3.279,,,,,,,2371.95,0.3033,0.52,0.0489,0.2765,0.2897,0.0
165.0,,3.1550000000000002,,,,,,,2435.44,0.30260000000000004,0.49,0.0494,0.2656,0.3069,0.0
170.0,,2.862,,,,,,,2522.43,0.29460000000000003,0.52,0.0524,0.2544,0.3129,0.0
175.0,,2.8850000000000002,,,,,,,2541.11,0.2836,0.51,0.0495,0.282,0.3143,0.0
180.0,,2.715,,,,,,,2451.24,0.2752,0.54,0.0491,0.3044,0.3349,0.0
185.0,,2.722,,,,,,,2633.9,0.2635,0.56,0.0465,0.3115,0.3142,0.0
190.0,,2.787,,,,,,,2697.48,0.25379999999999997,0.58,0.0475,0.3239,0.3037,0.0
195.0,,2.734,,,,,,,2796.28,0.24230000000000002,0.61,0.0453,0.3178,0.3034,0.0
200.0,,2.734,,,,,,,2958.49,0.22280000000000003,0.65,0.0492,0.3174,0.3025,0.0
205.0,,2.597,,,,,,,3189.66,0.19510000000000002,0.73,0.0455,0.3595,0.3045,0.0
210.0,,2.47,,,,,,,3299.06,0.16670000000000001,0.9,0.0515,0.383,0.2874,0.0
215.0,,2.432,,,,,,,3208.15,0.1457,1.09,0.0481,0.3787,0.2481,0.0
220.0,,2.543,,,,,,,3239.34,0.1234,1.26,0.0572,0.3718,0.2041,0.0
225.0,,2.472,,,,,,,3110.35,0.0968,1.51,0.0498,0.4219,0.2159,0.0
230.0,,2.233,,,,,,,3388.86,0.0729,1.79,0.0588,0.4862,0.2092,0.0
235.0,,1.9240000000000002,,,,,,,3303.61,0.058499999999999996,1.97,0.057,0.4301,0.2014,0.0001
240.0,,1.706,,,,,,,3334.3,0.0479,1.99,0.0607,0.5102,0.1984,0.0001
245.0,,1.304,,,,,,,3646.83,0.0316,2.38,0.0551,0.5537,0.2373,0.0
250.0,,0.943,,,,,,,4166.94,0.015600000000000001,3.64,0.0111,0.9561,0.3967,0.0004
255.0,,0.679,,,,,,,5680.18,0.006,7.54,0.0,2.3102,0.8862,0.0
260.0,,0.469,,,,,,,4761.06,0.003,12.64,0.0,2.9514,1.6644,0.0004
265.0,,0.354,,,,,,,1289.22,0.0031,11.34,0.0,2.1973,1.4374,0.0005
270.0,,0.318,,,,,,,549.77,0.0031,11.05,0.0,1.593,1.3237,0.0
275.0,,0.314,,,,,,,128.6,0.005,6.78,0.6654,0.0,0.7643,0.0
280.0,,0.306,,,,,,,118.81,0.006999999999999999,4.84,0.4794,0.0,0.5163,0.0001
285.0,,0.319,,,,,,,60.82,0.013500000000000002,2.47,0.2717,0.0542,0.2498,0.0005
290.0,,0.3,,,,,,,37.26,0.0144,2.2,0.2666,0.0,0.2189,0.0004
295.0,,0.315,,,,,,,88.51,0.0085,3.73,0.5093,0.0,0.354,0.0001
300.0,,0.314,,,,,,,178.01,0.0059,5.39,0.744,0.0,0.4896,0.0
305.0,,0.314,,,,,,,0.0,0.0058,5.42,0.672,0.1645,0.4719,0.0002
310.0,,0.308,,,,,,,126.67,0.005,6.06,0.8841,0.0534,0.5227,0.0005
315.0,,0.308,,,,,,,110.9,0.0063,4.59,0.7699,0.0,0.3957,0.0
320.0,,0.311,,,,,,,3.84,0.0098,2.84,0.4944,0.0,0.2434,0.0006
325.0,,0.31,,,,,,,0.0,0.0121,2.3,0.2737,0.3239,0.1878,0.0
330.0,,0.29100000000000004,,,,,,,0.0,0.010900000000000002,2.49,0.4512,0.0,0.2008,0.0001
335.0,,0.29300000000000004,,,,,,,121.7,0.0099,2.66,0.4998,0.0,0.214,0.0
340.0,,0.305,,,,,,,83.66,0.0103,2.77,0.3344,0.3083,0.1993,0.0004
345.0,,0.29600000000000004,,,,,,,13.84,0.0087,3.24,0.5699,0.0,0.2271,0.0006
350.0,,0.298,,,,,,,111.22,0.0088,3.29,0.568,0.0,0.2185,0.0
355.0,,0.298,,,,,,,115.14,0.0079,3.64,0.6219,0.0,0.2342,0.0
360.0,,0.29100000000000004,,,,,,,45.84,0.0098,2.96,0.4991,0.0,0.1825,0.0004
365.0,,0.292,,,,,,,24.21,0.0095,3.18,0.5111,0.0,0.1823,0.0006
370.0,,0.29100000000000004,,,,,,,50.3,0.0124,,,,,
