Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLRPUA (g/s-m2),HRRPUA (kW/m2)
300.0,,,,,,,,,7.686392968701053,85.8793
303.0,,,,,,,,,7.412335320915344,84.2827
306.0,,,,,,,,,7.241483608259523,80.2045
309.0,,,,,,,,,7.432577379971812,81.2128
312.0,,,,,,,,,7.316105988264023,80.2928
315.0,,,,,,,,,7.285814026126738,79.309
318.0,,,,,,,,,7.2991291073120035,79.37
321.0,,,,,,,,,7.1324086101317485,76.8731
324.0,,,,,,,,,7.129332755632583,75.6907
327.0,,,,,,,,,6.987245629120091,73.1355
330.0,,,,,,,,,6.979463914334634,72.153
333.0,,,,,,,,,6.985809834559702,73.008
336.0,,,,,,,,,6.719020740982914,69.8758
339.0,,,,,,,,,6.80744101810109,69.9131
342.0,,,,,,,,,6.818831771675775,71.2452
345.0,,,,,,,,,6.548364958000251,67.7448
348.0,,,,,,,,,6.879502116102533,71.6851
351.0,,,,,,,,,6.516009289575878,68.4598
354.0,,,,,,,,,6.36263235219616,62.796
357.0,,,,,,,,,6.75904697917205,65.3904
360.0,,,,,,,,,6.555625360989795,64.6955
363.0,,,,,,,,,6.533646052844869,64.4897
366.0,,,,,,,,,6.456335780724522,63.9287
369.0,,,,,,,,,6.514743083003952,65.9292
372.0,,,,,,,,,6.290602437698937,64.8234
375.0,,,,,,,,,6.133492500643934,61.9127
378.0,,,,,,,,,6.241700080192461,62.2672
381.0,,,,,,,,,6.416988897396632,67.0447
384.0,,,,,,,,,5.776472662793773,58.9645
387.0,,,,,,,,,6.25622198814466,60.5815
390.0,,,,,,,,,6.033316955371797,57.7129
393.0,,,,,,,,,6.305480853397453,59.7892
396.0,,,,,,,,,6.090303087926135,57.6502
399.0,,,,,,,,,6.307856501294447,59.6944
402.0,,,,,,,,,5.978663984506243,55.8748
405.0,,,,,,,,,6.2207556005706754,57.1196
408.0,,,,,,,,,6.203770046150928,58.8775
411.0,,,,,,,,,5.948549987947136,56.7569
414.0,,,,,,,,,5.902788074133763,54.9402
417.0,,,,,,,,,5.954618374444169,55.3059
420.0,,,,,,,,,5.721718817905258,52.6627
423.0,,,,,,,,,5.857498938752408,53.8146
426.0,,,,,,,,,5.722438847694536,53.7131
429.0,,,,,,,,,5.657839890820224,53.4796
432.0,,,,,,,,,5.670015141231139,54.2989
435.0,,,,,,,,,5.41827522622867,50.8348
438.0,,,,,,,,,5.638973305056954,51.5842
441.0,,,,,,,,,5.7056528338999,53.3741
444.0,,,,,,,,,5.552075972677245,51.8575
447.0,,,,,,,,,5.613726677307501,50.9979
450.0,,,,,,,,,5.619751999909736,49.8073
453.0,,,,,,,,,5.612348296023667,48.1865
456.0,,,,,,,,,5.7658111608194025,48.9748
459.0,,,,,,,,,5.772963946516994,49.782
462.0,,,,,,,,,5.774478678939314,50.5648
465.0,,,,,,,,,5.542212850699936,47.3111
468.0,,,,,,,,,5.817320105187665,48.6677
471.0,,,,,,,,,5.543786275179242,45.4657
474.0,,,,,,,,,5.757610062893082,45.773
477.0,,,,,,,,,5.750814027471088,46.0968
480.0,,,,,,,,,5.973349578301138,50.4981
483.0,,,,,,,,,5.314304210223458,44.3298
486.0,,,,,,,,,5.851799161127326,47.7144
489.0,,,,,,,,,5.326749345493431,43.3379
492.0,,,,,,,,,5.848817832733596,48.4364
495.0,,,,,,,,,5.256935115133517,44.6093
498.0,,,,,,,,,5.404675995904237,44.3378
501.0,,,,,,,,,5.462924569654896,46.112
504.0,,,,,,,,,5.099669315316172,42.8719
507.0,,,,,,,,,5.335903188848577,44.7106
510.0,,,,,,,,,5.172957025802957,44.8873
513.0,,,,,,,,,5.090360001370129,44.5829
516.0,,,,,,,,,5.118681269205228,45.4759
519.0,,,,,,,,,4.926546919819697,43.2807
522.0,,,,,,,,,5.361412923943167,48.7524
525.0,,,,,,,,,4.84184954868994,44.1475
528.0,,,,,,,,,5.291870038390542,46.7288
531.0,,,,,,,,,5.0583934925120415,44.2139
534.0,,,,,,,,,5.430099268667323,47.3711
537.0,,,,,,,,,5.070815277055527,43.8803
540.0,,,,,,,,,5.230312466055976,43.3368
543.0,,,,,,,,,5.162339164201633,42.4081
546.0,,,,,,,,,5.384470288723022,46.5299
549.0,,,,,,,,,4.918943065823859,44.0452
552.0,,,,,,,,,4.993797264953423,44.4413
555.0,,,,,,,,,4.833200775185115,43.1455
558.0,,,,,,,,,5.01584827798143,45.7014
561.0,,,,,,,,,4.787700038232563,43.829
564.0,,,,,,,,,5.058514164493746,45.7836
567.0,,,,,,,,,5.055854465270121,45.8566
570.0,,,,,,,,,5.211569802074787,46.3689
573.0,,,,,,,,,5.085010217574227,42.3022
576.0,,,,,,,,,5.673212323978826,45.4447
579.0,,,,,,,,,5.2705500091711865,40.228
582.0,,,,,,,,,6.109287514926363,46.0457
585.0,,,,,,,,,5.630446058091287,43.422
588.0,,,,,,,,,5.927538724057197,44.8116
591.0,,,,,,,,,5.781381656417637,44.1871
594.0,,,,,,,,,5.645877869690492,42.5208
597.0,,,,,,,,,5.445720007132179,39.7042
600.0,,,,,,,,,5.536110732306014,40.5963
603.0,,,,,,,,,4.35982905982906,28.5656
606.0,,,,,,,,,4.388756052964697,21.8424
609.0,,,,,,,,,4.482439351165128,18.7357
612.0,,,,,,,,,4.581704317841839,18.0707
615.0,,,,,,,,,4.264128573310499,16.1845
618.0,,,,,,,,,4.510798221469406,17.0436
621.0,,,,,,,,,4.647400461829124,19.9248
624.0,,,,,,,,,3.8550103150135606,16.6309
627.0,,,,,,,,,3.594887005649717,12.7259
630.0,,,,,,,,,4.665014369710233,17.693
633.0,,,,,,,,,3.727948734772434,17.0453
636.0,,,,,,,,,3.4104077702419837,16.2922
639.0,,,,,,,,,3.2146519883816835,17.9294
642.0,,,,,,,,,2.4100771634650986,16.2726
645.0,,,,,,,,,2.302125330414119,17.2443
648.0,,,,,,,,,4.230289011590309,17.0083
651.0,,,,,,,,,6.196990116801438,16.5534
