Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0,,,,,,,,
1,,,,,,,,
2,,,,,,,,
3,,,,,,,,
4,57.533446,-0.031797994,0.027346653,310.739,0.209572668,0.000488266,2.11E-05,0.004932634
5,57.453815,-0.007781385,0.027097687,310.746,0.209528591,0.000470283,1.95E-05,-0.001290507
6,57.598849,0.01603652,0.027458275,310.719,0.209480923,0.000470679,1.79E-05,8.84E-06
7,57.55359,0.006926967,0.027340532,310.733,0.209496512,0.000484047,1.76E-05,-0.011949921
8,57.45355,-0.013708226,0.027201193,310.745,0.209533519,0.000504547,1.92E-05,0.000283114
9,57.43582,-0.023472057,0.026999783,310.772,0.209554341,0.000496775,2.20E-05,0.007118219
10,57.435437,-0.019329108,0.027000474,310.823,0.209549545,0.000478873,2.22E-05,0.001177478
11,57.435631,0.005430422,0.027334871,310.856,0.209502133,0.000466876,2.05E-05,-0.003116343
12,57.433959,0.027232773,0.027133371,310.89,0.209458744,0.000463609,1.92E-05,0.000894525
13,57.435221,0.01340197,0.027397081,310.898,0.209483345,0.000481652,1.94E-05,0.004660434
14,57.435381,-0.006268074,0.027242095,310.881,0.209519352,0.000498131,2.02E-05,0.004687292
15,57.39374,-0.010606914,0.027473129,310.862,0.209527283,0.000497293,2.27E-05,0.010735255
16,57.345211,-0.006917717,0.027251554,310.884,0.209524012,0.000477929,2.28E-05,0.005443057
17,57.336288,0.007820353,0.027110562,310.96,0.209497124,0.000465375,2.15E-05,-0.00169272
18,57.353854,0.017369073,0.027178846,311.034,0.209477198,0.000468561,2.11E-05,0.003325131
19,57.421581,-0.000901879,0.026710065,311.07,0.209510321,0.000488184,2.10E-05,0.010301604
20,57.436031,-0.020228409,0.027178448,311.108,0.209544386,0.000510844,2.23E-05,0.006868031
21,57.324582,-0.025213738,0.027223936,311.131,0.209556099,0.000502449,2.26E-05,0.004392574
22,57.330222,-0.024235748,0.02737675,311.145,0.209558008,0.000485428,2.09E-05,0.000354952
23,57.417336,0.002919625,0.027039145,311.147,0.209506492,0.000473294,1.84E-05,0.008187426
24,57.428674,0.014729511,0.027201507,311.173,0.209482462,0.000475225,1.75E-05,0.014270065
25,57.353669,-0.00449588,0.027334484,311.191,0.209516893,0.000494903,1.88E-05,0.009693198
26,57.337081,-0.022294941,0.02731255,311.196,0.209548449,0.000511864,2.15E-05,0.003668734
27,57.3366,-0.024501875,0.027473308,311.197,0.209554973,0.000497024,2.37E-05,0.012365582
28,57.337091,-0.004116344,0.027133827,311.195,0.209518574,0.000478687,2.18E-05,0.006870942
29,57.3373,0.020834435,0.027129557,311.199,0.209469669,0.000472497,1.99E-05,0.008385074
30,57.337392,0.022517196,0.027291195,311.218,0.209465344,0.000480294,1.86E-05,0.006501083
