Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
4.0,1.3758957827591967,
5.0,-1.6593426583079864,-1.8579748409986783
6.0,-0.658463015636742,-0.30093661560465373
7.0,2.049818027177353,0.13484724407661722
8.0,2.4154422989602993,2.444572739467699
9.0,0.927019237882415,3.566841200730299
10.0,-0.9397087824524659,-1.84261843743528
11.0,-0.45780608264099926,-1.4588442846088523
12.0,0.29241977150330695,1.2849361064988767
13.0,0.492819169443454,1.7964576117622861
14.0,-0.05813545151520749,-2.7781834506532403
15.0,-1.316925999345192,-1.8702237056849371
16.0,-1.7683524984293626,-0.5520959092703746
17.0,-1.0591259672432427,-2.5146090868928574
18.0,-0.6690767094836539,-2.4729294546509726
19.0,-0.8037135061790082,-2.586871164929932
20.0,-0.9779673420666741,-2.892492227256347
21.0,-1.888893811885988,-1.7431602870393523
22.0,-2.101441738599434,-0.9764166862321622
23.0,-1.1283228512021342,-2.504240540852783
24.0,-0.7173884012610484,-3.3893774498865117
25.0,-1.11846469531911,-3.5546835951081013
26.0,-1.5487346024618889,-3.486838485873236
27.0,-2.0724995943093436,-1.9291912040937174
28.0,-1.8506912420673867,-3.027864089138229
29.0,-0.9236636321539216,-4.55509404496296
30.0,-0.1973291050104938,-4.941808573231502
31.0,0.11475170274140645,4.099813438623699
32.0,-0.33863904563872554,-3.4748590063866187
33.0,-1.0636176535854147,-2.080080763358853
34.0,-0.6351112386801923,-1.7782465708750679
35.0,0.6341306024116893,2.518243827723471
36.0,1.1996380798733595,3.8389887744482176
37.0,0.91233772103089,4.226445636911715
38.0,-0.32857263461587083,-3.5517310489890557
39.0,-0.7856280731980881,-1.1895049988180821
40.0,-0.28167075940245856,-1.5090112196310688
41.0,0.25836950208785453,2.3027895094409003
42.0,0.44461108525625187,2.5404595872076454
43.0,0.09071169717138779,2.7359673898290255
44.0,-0.9271796477465498,-2.051769173404664
45.0,-1.3952828369866177,-0.059486841573398834
46.0,-0.04692608395642154,-1.9852203692894244
47.0,0.8691100171510482,1.8341263317234082
48.0,1.3807106671583596,2.275732592039262
49.0,1.072896420829555,2.7641367984832317
50.0,0.31366571522686654,1.3363984068255053
51.0,-0.2275370968374095,-0.35531089230884794
52.0,0.5881362429499397,2.0380964294553103
53.0,1.525771688423405,2.3268710350794106
54.0,1.8269333627287967,2.041824057875723
55.0,0.9666729933865836,2.6252863025581066
56.0,-0.13828757174198336,-1.4649472813193865
57.0,-0.6077088708946078,-0.2669907773699022
58.0,0.434900883667402,1.7366467664483238
59.0,0.7822605607463915,2.900455541212804
60.0,0.6092987579893742,3.7739176759379927
61.0,-0.019069853650739137,-3.8194963182663035
62.0,-0.9662955969879109,-2.322324367456334
63.0,-0.8118295079379675,-0.7608518569434404
64.0,0.2319994688800339,1.7272553861021116
65.0,0.45990624929444945,3.3232752123844267
66.0,0.21232748925099543,3.6416948180948068
67.0,-0.7235473220873376,-3.194844731433142
68.0,-1.7432391259338573,-1.4410958933442892
69.0,-1.0358071633366703,-2.185330601163924
70.0,-0.044244139169091166,-3.2067145229878955
71.0,0.3926453830395172,3.49116263173995
72.0,0.1674872561052904,2.8547483470072565
73.0,-0.8107432535422586,-1.9259632493484966
74.0,-1.3692587439304222,-0.9544235763851254
75.0,-0.7482648957366406,-2.7022214512673086
76.0,0.1224199978315423,4.125856807987519
77.0,0.4012056082208563,4.383399596910923
78.0,-0.2156408106674849,-2.8034311321756307
79.0,-1.0931962926923868,-1.7484313127585696
80.0,-1.8808509001344607,-1.333396401369789
81.0,-1.0263819351429333,-3.461961773717643
82.0,-0.07943181632009837,-3.6379038259167293
83.0,0.04200598807699851,2.7758150306382796
84.0,-0.28293299060557314,-1.6849582922882347
85.0,-1.1133440696949395,-0.695673905270567
86.0,-0.7949673913027601,-2.1053229503381274
87.0,0.2881045653575602,4.456834946287246
88.0,1.0353146453425979,4.667265910617709
89.0,1.0493707865001167,3.485932100229344
90.0,0.6626985591035104,2.4654170029587332
91.0,-0.5592694998858031,-2.2449102779641517
92.0,-0.722337638712432,-3.0206189921747693
93.0,0.19700574089325418,4.26531519924717
94.0,0.7907402629304862,4.616939660057688
95.0,1.0904459400830013,3.2526579727336804
96.0,0.2517278595890537,2.240256911858226
97.0,-0.16879562745852938,-1.6959565095733717
98.0,0.38982232228103314,2.40087039473033
99.0,1.3487668291245136,2.765171668869044
100.0,1.165788593613446,3.6700609610473895
101.0,0.5549142563433369,3.19258210039567
102.0,-0.44585577095071277,-2.6619456045971788
103.0,-1.1740754489620098,-0.9919458185249614
104.0,-0.5657481451719834,-1.6980948105139781
105.0,0.5579745908373228,2.0187850221417785
106.0,1.077888996579883,2.9088741479248403
107.0,0.9269011870527449,3.146092816637798
108.0,0.12538757354892902,2.3147415353040497
109.0,-0.6635258331745286,-0.26799086187259247
110.0,-0.32107734104777513,-2.313755378691852
111.0,0.517648273668948,2.464239655449699
112.0,0.8574857231975149,2.1788196912479987
113.0,0.611855340229453,3.3658782437438273
114.0,-0.3747591360931522,-2.5242380517255403
115.0,-0.9496552290028544,-0.4159934516919761
116.0,-0.12428207515892531,-1.3943244707503966
117.0,0.6048926004853054,1.7253599046309052
118.0,0.6761993603668212,2.598015116078862
119.0,-0.14293625071339378,-2.897457459304656
120.0,-1.4725974648593099,-1.3124025007300324
121.0,-1.697870321563401,-1.854516877596789
122.0,-0.4709220105655505,-3.1780508590390406
123.0,0.3102080749350641,3.491979983895961
124.0,1.1481908493795663,3.2034496869172906
125.0,0.39734318911444183,2.4120321466282193
126.0,-0.6682380717314215,-0.829009176479122
127.0,-0.48654923963242824,-1.5667295573513251
128.0,0.49423559062691913,2.789793441827855
129.0,1.3325702872699507,2.6500209750086188
130.0,1.2978403230802638,2.713115518807068
131.0,0.7199281919882279,3.0230490856159062
132.0,-0.04924327582921947,-1.3801545929107435
133.0,0.40330050014463414,0.725584897439008
134.0,1.0017097728844344,1.2863878341927955
135.0,1.7050563222111272,2.8609088750356473
136.0,1.2524759664448644,3.8166337674964996
137.0,0.24613531273539957,3.4068067445129095
138.0,-0.393728466017353,-1.5020970483546456
139.0,0.21741893535835222,0.5810977359161864
140.0,1.472127462018929,2.0708391372634543
141.0,1.607013740471742,3.5920884046224244
142.0,0.6285216990635482,3.32520874118827
143.0,-0.8279598884705203,-2.168980588678
144.0,-1.6375497930735705,-0.343643101065934
145.0,-0.982749368751203,-2.516820747811917
146.0,-0.21345059756193807,-2.921217094573007
147.0,0.17420446017943822,2.5710803138215397
148.0,0.049584954440339425,1.3667662917736891
149.0,-0.5961391812652828,-0.2954424594256518
150.0,-0.7998163377880806,-2.000991564582695
151.0,0.219894084982221,3.7041881724019157
152.0,0.9951829004456259,3.647143890376306
153.0,0.9479584446229863,2.4835203429286614
154.0,-0.28224822153126317,-1.9300957854660088
155.0,-1.3704112722679938,-1.0664182739897152
156.0,-1.6133544812146718,-2.4281143634676887
157.0,-0.9906567815057391,-3.341326413149921
158.0,-0.7287191314832127,-3.065788051316417
159.0,-0.9019433520901772,-2.0903120281593615
160.0,-1.3916543825742345,-1.2097178023581672
161.0,-2.2729942960383975,-0.9968072089111845
162.0,-2.2045884632344306,-1.9493391688090975
163.0,-0.5973407188047473,-2.402093555874115
164.0,0.27480596362250004,1.5896584838276047
165.0,0.1374772650541177,1.8943420672383842
166.0,-0.7804812350762935,-2.0294332119284517
167.0,-1.871386937574683,-0.6199563408888477
168.0,-1.689967390088605,-1.8446817430711608
169.0,-0.7976900014227263,-2.4360488398695206
