Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0,,,,,,,,
1,,,,,,,,
2,,,,,,,,
3,,,,,,,,
4,,,,,,,,
5,61.122542,-0.00187706,0.027190132,314.548,0.209479696,0.000467394,1.30E-05,-0.011594394
6,61.139879,-0.019553502,0.026828153,314.557,0.209510813,0.00048838,1.50E-05,-0.002553654
7,61.078166,-0.024497752,0.026752819,314.567,0.209521801,0.00048143,1.71E-05,-0.002545028
8,61.210539,-0.014511533,0.027293676,314.628,0.209504,0.000467052,1.64E-05,-0.013892434
9,61.240224,0.01662181,0.027473134,314.656,0.209442771,0.000465326,1.40E-05,0.003766772
10,61.1816,0.021342731,0.027168814,314.659,0.209430705,0.000476696,1.34E-05,0.005356636
11,61.145026,0.00752269,0.027513631,314.648,0.209452372,0.000506435,1.40E-05,0.002063379
12,61.222515,-0.001719318,0.027314677,314.663,0.20946656,0.000523165,1.62E-05,0.006771952
13,61.135556,0.001789097,0.026935792,314.756,0.209461913,0.000509395,1.75E-05,0.001097588
14,61.136332,0.016540133,0.027267528,314.777,0.209437849,0.000485663,1.57E-05,0.00285419
15,61.14072,0.041288216,0.027461859,314.823,0.209391685,0.000472101,1.50E-05,0.011062518
16,61.223954,0.038943971,0.027347369,314.859,0.209394634,0.000477743,1.56E-05,0.007379306
17,61.15699,0.01951544,0.02717395,314.893,0.20943066,0.00048828,1.72E-05,0.008100267
18,61.140529,0.004910264,0.026782551,314.92,0.209458587,0.000490993,1.97E-05,0.009964628
19,61.140752,0.00639763,0.027504635,314.946,0.209459499,0.00047351,1.98E-05,0.013413277
20,61.223317,0.023898316,0.027354426,314.94,0.209429883,0.000450923,1.74E-05,0.013572691
21,61.072888,0.046355066,0.027089347,314.93,0.20938644,0.000443832,1.43E-05,0.030801676
22,61.123634,0.037774326,0.027639913,314.944,0.209403697,0.000453912,1.30E-05,0.041135236
23,61.141333,0.01716278,0.027234647,315.022,0.209441218,0.000467425,1.32E-05,0.044598911
24,61.141508,0.006622585,0.027075609,315.042,0.209461739,0.000466048,1.60E-05,0.049604588
25,61.055958,0.011017101,0.02719571,315.091,0.209456361,0.000450414,1.55E-05,0.054460722
26,61.038706,0.027750446,0.027180054,315.136,0.209425529,0.000437858,1.45E-05,0.027456001
27,61.038672,0.048550379,0.027421255,315.167,0.209385066,0.00043611,1.35E-05,0.027775049
28,61.038151,0.034622605,0.027569795,315.169,0.209410141,0.00045115,1.36E-05,0.053325823
29,60.955635,0.005985832,0.027411523,315.192,0.209461895,0.000473918,1.49E-05,0.070746806
30,61.021244,-0.004007278,0.027459143,315.213,0.209481987,0.000472536,1.55E-05,0.097590747
31,61.038777,0.003290164,0.027581599,315.227,0.209472459,0.000450752,1.41E-05,0.060391241
