Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0,,,,,,,,
1,,,,,,,,
2,,,,,,,,
3,,,,,,,,
4,,,,,,,,
5,23.077046,-0.001480584,0.026572478,310.783,0.20948325,0.000465315,2.21E-05,0.021340078
6,23.196215,0.019707578,0.027369702,310.741,0.209443205,0.000454661,2.05E-05,0.010430556
7,23.151954,0.032339191,0.027251596,310.67,0.209416534,0.000459675,2.01E-05,0.003732632
8,23.046253,0.014526584,0.027804475,310.592,0.209447942,0.000483817,2.07E-05,0.011528628
9,23.030232,-0.011824627,0.027230636,310.625,0.209496602,0.000500619,2.25E-05,0.003925467
10,23.031372,-0.018599957,0.027161902,310.662,0.209512197,0.000489415,2.42E-05,-0.004948063
11,23.109261,-0.007816357,0.027140988,310.7,0.209495037,0.000469247,2.27E-05,-0.000271572
12,23.045804,0.015377762,0.026884696,310.687,0.209450155,0.000458795,2.15E-05,0.00271602
13,23.031079,0.01281191,0.027340055,310.71,0.209454532,0.000466135,2.09E-05,0.00133165
14,23.0312,-0.007371124,0.027605027,310.766,0.209490502,0.000488049,2.11E-05,-0.008581449
15,23.030752,-0.02532946,0.027668013,310.819,0.209523124,0.000501103,2.23E-05,-0.000911084
16,23.030972,-0.027118435,0.027110898,310.827,0.209531209,0.000485227,2.21E-05,0.012203743
17,23.031263,-0.014058107,0.027342965,310.906,0.209509151,0.00046796,1.88E-05,0.010159622
18,23.030302,0.010534759,0.027491988,310.934,0.209462394,0.000459957,1.56E-05,0.00796741
19,23.030652,0.001548068,0.027660301,310.997,0.209479673,0.000466095,1.41E-05,0.004671186
20,23.030523,-0.021249905,0.027160084,311.047,0.209521436,0.000487543,1.42E-05,0.009020656
21,22.948374,-0.035190668,0.027164087,311.103,0.209546946,0.000498609,1.56E-05,0.010265664
22,23.014713,-0.034782482,0.027170462,311.142,0.209549179,0.000482784,1.63E-05,0.005512624
23,23.030538,-0.0198894,0.027631993,311.161,0.209522333,0.000466222,1.45E-05,0.006600402
24,23.031097,0.011495774,0.02709959,311.181,0.209461031,0.000460109,1.29E-05,0.010949052
25,23.030831,0.006421391,0.026883442,311.2,0.20946971,0.000469398,1.17E-05,0.015853835
26,23.030909,-0.014469108,0.026972382,311.228,0.209508333,0.000489111,1.19E-05,0.007634393
27,23.030939,-0.025826579,0.026988099,311.233,0.20952972,0.000493503,1.45E-05,0.016828769
28,23.031016,-0.017679921,0.027158689,311.238,0.209516597,0.000476026,1.42E-05,0.021493302
29,23.030954,-0.004310073,0.027368222,311.269,0.209492742,0.000462349,1.27E-05,0.015418759
30,22.947411,0.014812049,0.027076694,311.278,0.209454426,0.000460383,1.22E-05,0.027506875
31,23.014538,0.002112831,0.027319288,311.245,0.209477972,0.000470174,1.32E-05,0.032229589
