Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0,,,,,,,,
1,,,,,,,,
2,,,,,,,,
3,,,,,,,,
4,55.87485,0.006068234,0.026338967,333.573,0.209480557,0.000524606,2.23E-05,0.001113811
5,55.592984,-0.007423476,0.026128742,333.547,0.209506645,0.000533775,2.40E-05,0.013357312
6,55.534664,-0.013529635,0.026201781,333.523,0.209523291,0.000515012,2.46E-05,0.003359082
7,55.456452,0.002838964,0.026212391,333.484,0.209492896,0.000497485,2.27E-05,0.010237626
8,55.357775,0.028378191,0.026090201,333.47,0.209439797,0.000493713,2.11E-05,0.004395101
9,55.41612,0.023625822,0.026163141,333.504,0.209448718,0.000501299,2.04E-05,0.026559287
10,55.35779,0.003770036,0.026175212,333.571,0.209485293,0.000526599,2.13E-05,0.019922641
11,55.256597,-0.007666466,0.02619314,333.601,0.20950892,0.000526665,2.31E-05,0.031731947
12,55.235887,-0.005215432,0.026193523,333.6,0.209507267,0.000510092,2.29E-05,0.053260126
13,55.157195,0.012244487,0.026415563,333.586,0.209474283,0.000495948,2.04E-05,0.058338775
14,55.13856,0.037715069,0.026140552,333.583,0.209420863,0.000493813,1.87E-05,0.081723469
15,55.139262,0.029562575,0.0258558,333.619,0.209435701,0.000503709,1.79E-05,0.088998003
16,55.061505,0.009921289,0.025858358,333.61,0.20947212,0.000528689,1.96E-05,0.093141233
17,55.039157,0.000721465,0.025968231,333.63,0.209491089,0.00052829,2.22E-05,0.094883561
18,55.039567,0.005271138,0.02614843,333.682,0.209483461,0.000519229,2.18E-05,0.143360494
19,55.039588,0.016054086,0.026194086,333.737,0.209461035,0.000519195,2.06E-05,0.133257937
20,54.947557,0.034416375,0.026035173,333.753,0.209419384,0.000530676,2.01E-05,0.139778358
21,54.934185,0.020754588,0.02580789,333.774,0.20944404,0.000549868,2.04E-05,0.122013053
22,54.936722,0.002065097,0.02591476,333.804,0.209479289,0.000570394,2.25E-05,0.152674636
23,54.891409,-0.003946412,0.026010819,333.81,0.209493211,0.000561637,2.47E-05,0.263710741
24,54.925488,0.004243285,0.026332607,333.812,0.209481487,0.000536039,2.38E-05,0.255402201
25,54.936744,0.025932005,0.026076968,333.845,0.209437979,0.000524816,2.25E-05,0.312245438
26,54.859044,0.029991183,0.02632158,333.91,0.209429268,0.000528265,2.23E-05,0.311895535
27,54.839499,0.008925431,0.026690214,333.957,0.209470597,0.000541894,2.39E-05,0.357317552
28,54.839501,-0.010175932,0.026277967,334.018,0.209503776,0.000567687,2.83E-05,0.316204161
29,54.760477,-0.014835665,0.026343696,334.056,0.20951361,0.000562581,3.13E-05,0.392753006
30,54.739521,-0.005268338,0.026229393,334.077,0.209496282,0.000548022,3.20E-05,0.425435583
