Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
0.0,84.047092,0.0074258306622896,0.026684093409104,325.832,0.2094722284,0.0003841432,-1.828e-06,0.0001754478952365
1.0,83.96624,-0.0109994925859973,0.0269134315911172,325.821,0.2095052852,0.0004075282,-1.1511e-06,5.263389483887701e-05
2.0,83.628705,-0.021618389257225,0.0264335806051813,325.814,0.2095244881,0.0004222622999999,1.539e-07,-7.018028103625362e-05
3.0,83.864074,-0.0241740119052883,0.0269227243209491,325.849,0.2095301178,0.000413462,2.0789e-06,-8.772460558305021e-06
4.0,83.946682,-0.0152623696883821,0.0273868370619137,325.886,0.2095151914,0.0003957531,1.2264e-06,-8.77221930779184e-05
5.0,83.945851,0.0034745793401329,0.027193150243419,325.908,0.2094804005,0.0003835719,-9.145e-07,-0.0001052669475062
6.0,83.945528,0.0065652437694873,0.026926923814463,326.005,0.209474043,0.0003846273,-1.8269e-06,-6.14059343064733e-05
7.0,83.946656,-0.0142504289184259,0.0270076835213483,326.118,0.2095122639,0.0004059767999999,-1.2718e-06,-2.6316776353047266e-05
8.0,83.94663,-0.022806597077247,0.0265584794135873,326.183,0.2095265387,0.0004223548,7.412e-07,-7.895111860003482e-05
9.0,83.946551,-0.0232825505769153,0.0268233826490456,326.242,0.2095290844,0.0004103305,2.1582e-06,-0.0002105338950197
10.0,84.027619,-0.0116571774412032,0.0268295920215581,326.305,0.2095091263,0.0003929670999999,7.139000000000001e-07,-0.0001140389080243
11.0,84.048142,0.0192217353942954,0.0271321806399368,326.328,0.2094474699,0.0003871933,-1.2421e-06,-0.0001403539649834
12.0,83.967184,0.0202734420252976,0.0272348525367651,326.349,0.2094438298,0.0003960477,-1.8609e-06,-7.89494605829166e-05
13.0,84.027101,-0.0001368374781811,0.0271923666377961,326.378,0.2094811119,0.0004150697,-7.088999999999999e-07,-0.0001315807237117
14.0,83.967913,-0.0186492535333132,0.0269407001331013,326.372,0.2095157003,0.0004284172,1.6477e-06,-4.386054826488788e-05
15.0,83.947496,-0.021814241652949,0.0267487110342217,326.43,0.2095253855,0.00041484,1.6872e-06,-0.0001403564914561
16.0,84.028218,-0.0078709064413877,0.0269019078702423,326.486,0.2095008466,0.0003961796,-1.033e-07,-0.0001228167200677
17.0,84.048405,0.0148625259196721,0.0263763288972508,326.528,0.2094558668,0.0003858823,-1.4208e-06,-0.0001754484216093
18.0,84.047881,0.0098671561094997,0.0269702062204384,326.578,0.2094657695,0.000391602,-1.7488e-06,2.6317987026321216e-05
