Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
555.0,13875.0,22.4,0.8,24.25
560.0,14000.0,22.2,2.61,24.37
565.0,14125.0,20.9,-0.02,24.47
570.0,14250.0,21.4,3.81,24.58
575.0,14375.0,22.0,4.33,24.69
580.0,14500.0,20.4,0.91,24.79
585.0,14625.0,20.3,1.25,24.89
590.0,14750.0,19.3,-0.27,24.99
595.0,14875.0,20.1,-0.44,25.09
600.0,15000.0,20.2,1.03,25.19
605.0,15125.0,19.1,0.35,25.28
610.0,15250.0,19.2,2.17,25.38
615.0,15375.0,19.0,3.83,25.47
620.0,15500.0,19.5,3.4,25.57
625.0,15625.0,19.5,1.93,25.67
630.0,15750.0,18.7,-0.12,25.76
635.0,15875.0,18.5,0.89,25.86
640.0,16000.0,18.6,1.04,25.95
645.0,16125.0,18.4,1.05,26.04
650.0,16250.0,17.3,0.78,26.13
655.0,16375.0,18.4,1.33,26.22
660.0,16500.0,18.0,2.26,26.31
665.0,16625.0,17.5,2.88,26.4
670.0,16750.0,16.6,0.91,26.48
675.0,16875.0,17.7,-0.66,26.57
680.0,17000.0,16.3,-0.99,26.65
685.0,17125.0,16.9,1.8,26.73
690.0,17250.0,16.6,4.62,26.82
695.0,17375.0,15.9,2.71,26.9
700.0,17500.0,15.5,0.05,26.97
705.0,17625.0,15.8,-3.37,27.05
710.0,17750.0,16.7,-0.86,27.14
715.0,17875.0,16.8,3.44,27.22
720.0,18000.0,15.1,2.96,27.3
725.0,18125.0,15.6,2.47,27.37
730.0,18250.0,15.5,0.43,27.45
735.0,18375.0,15.2,-0.95,27.53
740.0,18500.0,15.1,2.2,27.6
745.0,18625.0,14.4,2.36,27.67
750.0,18750.0,16.2,1.32,27.76
755.0,18875.0,16.2,1.76,27.84
760.0,19000.0,16.1,1.64,27.92
765.0,19125.0,15.9,0.02,28.0
770.0,19250.0,16.2,2.38,28.08
775.0,19375.0,14.7,1.87,28.15
780.0,19500.0,15.1,-0.6,28.23
785.0,19625.0,15.4,2.62,28.3
790.0,19750.0,15.9,1.62,28.38
795.0,19875.0,15.9,2.05,28.46
800.0,20000.0,15.9,1.34,28.54
805.0,20125.0,15.7,-2.62,28.62
810.0,20250.0,16.4,-0.44,28.7
815.0,20375.0,15.6,0.56,28.78
820.0,20500.0,15.8,0.77,28.86
825.0,20625.0,16.0,2.13,28.94
830.0,20750.0,15.1,0.93,29.01
835.0,20875.0,15.4,2.68,29.09
840.0,21000.0,15.4,2.87,29.17
845.0,21125.0,16.2,0.74,29.25
850.0,21250.0,16.2,0.32,29.33
855.0,21375.0,16.5,1.75,29.41
860.0,21500.0,15.0,2.25,29.49
865.0,21625.0,15.3,3.13,29.56
870.0,21750.0,14.9,3.93,29.64
875.0,21875.0,16.1,0.57,29.72
880.0,22000.0,16.5,1.29,29.8
885.0,22125.0,16.0,-0.55,29.88
890.0,22250.0,15.4,0.26,29.96
895.0,22375.0,16.5,0.52,30.04
900.0,22500.0,16.3,1.53,30.12
905.0,22625.0,16.5,2.76,30.21
910.0,22750.0,16.8,0.23,30.29
915.0,22875.0,16.4,2.55,30.37
920.0,23000.0,15.9,-0.0,30.45
925.0,23125.0,15.3,-0.3,30.53
930.0,23250.0,15.7,1.85,30.61
935.0,23375.0,15.2,1.17,30.68
940.0,23500.0,16.0,3.49,30.76
945.0,23625.0,16.0,1.05,30.84
950.0,23750.0,15.6,-2.3,30.92
955.0,23875.0,14.8,0.45,30.99
960.0,24000.0,15.6,0.78,31.07
965.0,24125.0,15.2,4.83,31.15
970.0,24250.0,15.4,4.5,31.23
975.0,24375.0,15.2,2.19,31.3
980.0,24500.0,16.1,0.08,31.38
985.0,24625.0,14.9,-1.87,31.46
990.0,24750.0,16.3,-0.36,31.54
995.0,24875.0,15.8,0.14,31.62
1000.0,25000.0,15.6,2.8,31.69
1005.0,25125.0,16.6,0.19,31.78
1010.0,25250.0,16.4,0.2,31.86
1015.0,25375.0,16.4,2.92,31.94
1020.0,25500.0,16.6,14.31,32.03
1025.0,25625.0,17.2,-11.85,32.11
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
