Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,9.64,
5.0,250.0,,-0.54,
10.0,500.0,,-0.19,
15.0,750.0,,-2.68,
20.0,1000.0,1.4,1.98,0.01
25.0,1250.0,29.2,7.69,0.15
30.0,1500.0,160.1,12.2,0.95
35.0,1750.0,288.5,16.06,2.4
40.0,2000.0,354.1,16.68,4.17
45.0,2250.0,392.6,19.17,6.13
50.0,2500.0,412.8,18.0,8.19
55.0,2750.0,435.0,20.79,10.37
60.0,3000.0,448.8,19.83,12.61
65.0,3250.0,464.4,19.33,14.93
70.1,3504.9999999999995,482.6,20.89,17.35
75.0,3750.0,485.8,18.92,19.78
80.0,4000.0,497.8,20.21,22.27
85.0,4250.0,499.8,22.08,24.76
90.0,4500.0,511.3,22.84,27.32
95.0,4750.0,526.0,23.96,29.95
100.0,5000.0,530.7,22.84,32.6
105.1,5255.0,529.7,23.03,35.25
110.0,5500.0,552.6,24.47,38.02
115.0,5750.0,548.8,23.88,40.76
120.0,6000.0,562.0,24.31,43.57
125.0,6250.0,553.3,22.66,46.34
130.0,6500.0,565.0,22.58,49.16
135.0,6750.0,578.7,25.68,52.05
140.0,7000.0,569.7,26.09,54.9
145.0,7250.0,576.0,25.82,57.78
150.0,7500.0,584.6,24.9,60.71
155.0,7750.0,582.4,23.65,63.62
160.0,8000.0,598.6,23.94,66.61
165.0,8250.0,574.9,24.42,69.48
170.0,8500.0,587.5,24.12,72.42
175.0,8750.0,602.8,24.76,75.44
180.1,9005.0,584.4,25.89,78.36
185.0,9250.0,596.1,26.76,81.34
190.0,9500.0,602.2,27.31,84.35
195.0,9750.0,592.2,25.55,87.31
200.0,10000.0,598.2,25.56,90.3
205.0,10250.0,602.8,25.93,93.32
210.0,10500.0,599.7,26.32,96.31
215.0,10750.0,587.1,27.68,99.25
220.0,11000.0,602.8,25.82,102.26
225.0,11250.0,618.8,25.28,105.36
230.0,11500.0,612.0,26.17,108.42
235.0,11750.0,617.8,27.05,111.51
240.0,12000.0,620.2,27.33,114.61
245.0,12250.0,615.4,26.08,117.68
250.0,12500.0,624.5,24.72,120.81
255.0,12750.0,615.2,24.77,123.88
260.0,13000.0,617.0,26.54,126.97
265.0,13250.0,624.4,27.6,130.09
270.0,13500.0,623.0,26.82,133.2
275.0,13750.0,620.0,25.9,136.3
280.0,14000.0,635.5,25.59,139.48
285.0,14250.0,627.3,27.3,142.62
290.0,14500.0,633.8,28.28,145.79
295.0,14750.0,619.0,28.66,148.88
300.0,15000.0,632.8,27.92,152.05
305.0,15250.0,638.6,27.1,155.24
310.0,15500.0,640.0,26.63,158.44
315.0,15750.0,624.2,25.99,161.56
320.0,16000.0,635.2,27.46,164.74
325.0,16250.0,638.6,27.2,167.93
330.0,16500.0,626.3,27.21,171.06
335.0,16750.0,632.4,27.67,174.22
340.0,17000.0,648.4,26.33,177.47
345.0,17250.0,635.1,27.75,180.64
350.0,17500.0,629.3,27.72,183.79
355.0,17750.0,638.9,27.28,186.98
360.0,18000.0,638.6,27.9,190.17
365.0,18250.0,637.6,27.39,193.36
370.0,18500.0,631.6,27.53,196.52
375.0,18750.0,639.0,28.04,199.72
380.0,19000.0,642.7,27.17,202.93
385.0,19250.0,625.8,26.99,206.06
390.0,19500.0,638.1,26.61,209.25
395.0,19750.0,637.1,25.18,212.43
400.0,20000.0,627.4,26.12,215.57
405.0,20250.0,630.7,26.2,218.72
410.0,20500.0,640.9,28.61,221.93
415.0,20750.0,643.1,30.12,225.14
420.0,21000.0,627.3,28.43,228.28
425.0,21250.0,633.8,27.42,231.45
430.0,21500.0,647.3,25.3,234.69
435.0,21750.0,633.1,25.98,237.85
440.1,22005.0,625.4,27.64,240.98
