Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
440.0,44000.0,229.3,13.92,57.87
445.0,44500.0,229.3,13.44,59.02
450.0,45000.0,230.1,13.56,60.17
455.0,45500.0,230.9,12.44,61.32
460.0,46000.0,233.2,12.91,62.49
465.0,46500.0,230.3,12.18,63.64
470.0,47000.0,227.4,11.95,64.78
475.0,47500.0,226.8,12.15,65.91
480.0,48000.0,222.9,11.83,67.02
485.0,48500.0,222.5,12.36,68.14
490.0,49000.0,219.5,13.14,69.23
495.0,49500.0,215.9,12.55,70.31
500.0,50000.0,208.6,11.61,71.36
505.0,50500.0,204.5,11.86,72.38
510.0,51000.0,200.4,10.86,73.38
515.0,51500.0,195.0,11.42,74.36
520.0,52000.0,191.9,11.34,75.32
525.0,52500.0,189.7,11.6,76.27
530.0,53000.0,185.8,11.93,77.19
535.0,53500.0,181.7,11.12,78.1
540.0,54000.0,182.5,10.08,79.02
545.0,54500.0,180.4,9.41,79.92
550.0,55000.0,180.4,10.28,80.82
555.0,55500.0,180.6,10.1,81.72
560.0,56000.0,179.9,10.56,82.62
565.0,56500.0,181.3,10.03,83.53
570.0,57000.0,182.2,9.94,84.44
575.0,57500.0,183.2,9.0,85.36
580.0,58000.0,183.1,8.4,86.27
585.0,58500.0,187.1,8.65,87.21
590.0,59000.0,188.2,9.07,88.15
595.0,59500.0,190.6,9.69,89.1
600.0,60000.0,193.9,8.38,90.07
605.0,60500.0,196.1,8.88,91.05
610.0,61000.0,197.7,8.07,92.04
615.0,61500.0,201.5,9.3,93.05
620.0,62000.0,203.2,9.7,94.06
625.0,62500.0,205.1,8.64,95.09
630.0,63000.0,206.7,9.48,96.12
635.0,63500.0,208.3,7.79,97.16
640.0,64000.0,207.8,7.79,98.2
645.0,64500.0,205.5,7.67,99.23
650.0,65000.0,205.9,8.31,100.26
655.0,65500.0,202.2,9.45,101.27
660.0,66000.0,203.4,9.01,102.29
665.0,66500.0,196.9,8.39,103.27
670.0,67000.0,195.0,7.17,104.25
675.0,67500.0,191.9,7.33,105.21
680.0,68000.0,187.8,7.11,106.15
685.0,68500.0,181.0,7.69,107.05
690.0,69000.0,176.6,7.61,107.93
695.0,69500.0,170.5,6.23,108.79
700.0,70000.0,167.0,5.54,109.62
705.0,70500.0,160.1,5.39,110.42
710.0,71000.0,157.0,5.65,111.21
715.0,71500.0,152.2,6.38,111.97
720.0,72000.0,148.4,6.11,112.71
725.0,72500.0,142.5,6.01,113.42
730.0,73000.0,137.5,5.19,114.11
735.0,73500.0,130.5,4.55,114.76
740.0,74000.0,124.1,4.02,115.38
745.0,74500.0,118.5,3.32,115.97
750.0,75000.0,116.3,4.16,116.56
755.0,75500.0,109.6,4.05,117.1
760.0,76000.0,105.4,4.95,117.63
765.0,76500.0,99.5,4.12,118.13
770.0,77000.0,96.1,3.33,118.61
775.0,77500.0,92.0,3.27,119.07
780.0,78000.0,87.2,3.42,119.51
785.0,78500.0,84.6,3.96,119.93
790.0,79000.0,82.0,3.61,120.34
795.0,79500.0,78.1,3.27,120.73
800.0,80000.0,74.5,3.41,121.1
805.0,80500.0,71.6,4.08,121.46
810.0,81000.0,69.1,0.86,121.8
815.0,81500.0,64.8,4.12,122.13
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
