Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
2235.0,55875.0,73.5,3.78,225.08
2240.0,56000.0,74.0,3.84,225.45
2245.0,56125.0,72.7,2.27,225.81
2250.0,56250.0,72.3,2.83,226.17
2255.0,56375.0,72.4,1.27,226.53
2260.0,56500.0,72.7,0.58,226.9
2265.0,56625.0,70.9,1.66,227.25
2270.0,56750.0,71.5,2.52,227.61
2275.0,56875.0,69.8,3.72,227.96
2280.0,57000.0,71.1,2.68,228.31
2285.0,57125.0,69.9,1.73,228.66
2290.0,57250.0,70.5,1.93,229.02
2295.0,57375.0,70.1,2.87,229.37
2300.0,57500.0,69.6,2.26,229.71
2305.0,57625.0,70.8,2.33,230.07
2310.0,57750.0,69.4,2.63,230.41
2315.0,57875.0,68.5,3.16,230.76
2320.0,58000.0,68.6,4.27,231.1
2325.0,58125.0,67.3,2.08,231.44
2330.0,58250.0,66.3,1.5,231.77
2335.0,58375.0,66.0,1.89,232.1
2340.0,58500.0,67.6,2.44,232.44
2345.0,58625.0,67.1,3.0,232.77
2350.0,58750.0,65.0,2.63,233.1
2355.0,58875.0,65.4,1.37,233.42
2360.0,59000.0,65.6,0.59,233.75
2365.0,59125.0,64.5,0.84,234.07
2370.0,59250.0,64.7,0.66,234.4
2375.0,59375.0,64.2,1.97,234.72
2380.0,59500.0,63.9,3.74,235.04
2385.0,59625.0,62.6,4.09,235.35
2390.0,59750.0,62.9,3.37,235.67
2395.0,59875.0,64.3,1.06,235.99
2400.0,60000.0,62.5,-0.34,236.3
2405.0,60125.0,62.5,0.32,236.61
2410.0,60250.0,62.1,1.75,236.92
2415.0,60375.0,61.9,2.6,237.23
2420.0,60500.0,62.6,2.9,237.55
2425.0,60625.0,61.6,3.52,237.85
2430.0,60750.0,59.4,3.83,238.15
2435.0,60875.0,60.7,2.48,238.45
2440.0,61000.0,59.6,2.6,238.75
2445.0,61125.0,59.9,1.01,239.05
2450.0,61250.0,59.4,0.85,239.35
2455.0,61375.0,59.2,2.28,239.64
2460.0,61500.0,59.0,2.38,239.94
2465.0,61625.0,59.6,3.45,240.24
2470.0,61750.0,60.9,2.49,240.54
2475.0,61875.0,58.4,1.22,240.83
2480.0,62000.0,58.8,1.99,241.13
2485.0,62125.0,57.7,1.48,241.42
2490.0,62250.0,56.6,1.29,241.7
2495.0,62375.0,56.8,1.76,241.98
2500.0,62500.0,55.6,0.9,242.26
2505.0,62625.0,54.8,1.98,242.53
2510.0,62750.0,54.2,2.27,242.81
2515.0,62875.0,55.3,1.41,243.08
2520.0,63000.0,54.3,2.34,243.35
2525.0,63125.0,55.0,1.59,243.63
2530.0,63250.0,54.5,1.06,243.9
2535.0,63375.0,56.0,2.09,244.18
2540.0,63500.0,53.9,2.44,244.45
2545.0,63625.0,52.3,3.53,244.71
2550.0,63750.0,52.6,2.83,244.97
2555.0,63875.0,52.6,2.31,245.24
2560.0,64000.0,53.5,1.87,245.51
2565.0,64125.0,53.7,2.03,245.77
2570.0,64250.0,53.4,2.81,246.04
2575.0,64375.0,55.7,2.37,246.32
2580.0,64500.0,59.5,3.22,246.62
2585.0,64625.0,60.1,3.08,246.92
2590.0,64750.0,59.6,2.14,247.22
2595.0,64875.0,58.2,-0.03,247.51
2600.0,65000.0,56.3,0.28,247.79
2605.0,65125.0,54.0,1.24,248.06
2610.0,65250.0,54.3,1.38,248.33
2615.0,65375.0,52.8,2.05,248.59
2620.0,65500.0,53.3,1.39,248.86
2625.0,65625.0,53.4,3.4,249.13
2630.0,65750.0,52.2,2.79,249.39
2635.0,65875.0,51.5,2.0,249.65
2640.0,66000.0,51.7,1.51,249.9
2645.0,66125.0,51.4,1.82,250.16
2650.0,66250.0,49.9,2.92,250.41
2655.0,66375.0,51.0,0.79,250.67
2660.0,66500.0,50.8,-0.02,250.92
2665.0,66625.0,49.4,-0.76,251.17
2670.0,66750.0,50.4,-0.41,251.42
2675.0,66875.0,50.5,1.34,251.67
2680.0,67000.0,49.1,1.73,251.92
2685.0,67125.0,49.5,2.36,252.16
2690.0,67250.0,49.7,3.79,252.41
2695.0,67375.0,48.6,2.92,252.66
2700.0,67500.0,48.0,2.67,252.9
2705.0,67625.0,47.8,3.66,253.13
2710.0,67750.0,48.8,5.9,253.38
2715.0,67875.0,48.1,0.32,253.62
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
