Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
295.0,22125.0,60.3,0.93,37.64
300.0,22500.0,59.4,2.81,37.94
305.0,22875.0,59.4,5.11,38.23
310.0,23250.0,60.6,4.02,38.54
315.0,23625.0,60.2,1.91,38.84
320.0,24000.0,59.2,2.21,39.13
325.0,24375.0,57.9,0.29,39.42
330.0,24750.0,58.3,2.16,39.71
335.0,25125.0,59.1,2.93,40.01
340.0,25500.0,58.2,3.04,40.3
345.0,25875.0,58.0,2.28,40.59
350.0,26250.0,57.6,-0.67,40.88
355.0,26625.0,58.4,-0.45,41.17
360.0,27000.0,58.7,0.68,41.46
365.0,27375.0,58.5,2.09,41.76
370.0,27750.0,59.7,2.15,42.05
375.0,28125.0,61.3,2.2,42.36
380.0,28500.0,62.4,1.59,42.67
385.0,28875.0,62.7,2.37,42.99
390.0,29250.0,64.1,2.96,43.31
395.0,29625.0,65.1,2.66,43.63
400.0,30000.0,64.6,3.31,43.96
405.0,30375.0,65.3,2.68,44.28
410.0,30750.0,66.2,2.35,44.61
415.0,31125.0,67.6,2.59,44.95
420.0,31500.0,66.8,2.48,45.29
425.0,31875.0,68.9,5.86,45.63
430.0,32250.0,67.6,3.99,45.97
435.0,32625.0,69.8,1.81,46.32
440.0,33000.0,69.5,0.11,46.66
445.0,33375.0,70.3,-0.2,47.02
450.0,33750.0,72.5,3.4,47.38
455.0,34125.0,72.4,2.63,47.74
460.0,34500.0,73.1,2.02,48.11
465.0,34875.0,73.7,1.42,48.47
470.0,35250.0,74.1,2.65,48.84
475.0,35625.0,73.9,3.72,49.21
480.0,36000.0,74.9,2.13,49.59
485.0,36375.0,75.3,-0.27,49.97
490.0,36750.0,75.0,-2.11,50.34
495.0,37125.0,77.2,0.55,50.73
500.0,37500.0,75.4,4.42,51.1
505.0,37875.0,76.1,7.06,51.48
510.0,38250.0,76.9,6.52,51.87
515.0,38625.0,78.7,4.44,52.26
520.0,39000.0,78.1,2.74,52.65
525.0,39375.0,77.6,1.21,53.04
530.0,39750.0,79.6,0.66,53.44
535.0,40125.0,78.6,3.19,53.83
540.0,40500.0,77.8,4.7,54.22
545.0,40875.0,79.3,4.72,54.62
550.0,41250.0,79.5,8.24,55.01
555.0,41625.0,79.2,7.99,55.41
560.0,42000.0,79.7,9.29,55.81
565.0,42375.0,79.9,7.52,56.21
570.0,42750.0,79.3,2.6,56.6
575.0,43125.0,78.7,2.02,57.0
580.0,43500.0,81.4,-1.15,57.41
585.0,43875.0,81.5,-2.87,57.81
590.0,44250.0,82.8,-2.44,58.23
595.0,44625.0,83.6,0.63,58.64
600.0,45000.0,82.3,4.47,59.06
605.0,45375.0,84.1,4.54,59.48
610.0,45750.0,85.3,3.69,59.9
615.0,46125.0,85.2,1.98,60.33
620.0,46500.0,87.0,2.86,60.76
625.0,46875.0,87.5,3.2,61.2
630.0,47250.0,85.9,2.91,61.63
635.0,47625.0,87.1,3.65,62.07
640.0,48000.0,87.2,3.33,62.5
645.0,48375.0,85.8,3.41,62.93
650.0,48750.0,87.7,3.43,63.37
655.0,49125.0,87.4,4.65,63.81
660.0,49500.0,87.7,4.54,64.24
665.0,49875.0,87.9,3.4,64.68
670.0,50250.0,89.1,2.65,65.13
675.0,50625.0,89.9,1.64,65.58
680.0,51000.0,90.7,3.37,66.03
685.0,51375.0,89.2,3.43,66.48
690.0,51750.0,89.1,2.83,66.92
695.0,52125.0,89.6,3.8,67.37
700.0,52500.0,89.8,3.03,67.82
705.0,52875.0,89.6,3.3,68.27
710.0,53250.0,90.2,3.49,68.72
715.0,53625.0,91.8,2.73,69.18
720.0,54000.0,89.9,4.17,69.63
725.0,54375.0,90.3,3.27,70.08
730.0,54750.0,91.4,1.98,70.54
735.0,55125.0,90.7,1.32,70.99
740.0,55500.0,92.3,1.51,71.45
745.0,55875.0,91.5,3.62,71.91
750.0,56250.0,92.0,3.62,72.37
755.0,56625.0,91.4,4.39,72.83
760.0,57000.0,93.2,3.43,73.29
765.0,57375.0,93.4,3.45,73.76
770.0,57750.0,93.1,4.77,74.23
775.0,58125.0,93.4,3.51,74.69
780.0,58500.0,94.0,5.05,75.16
785.0,58875.0,93.5,5.21,75.63
790.0,59250.0,94.2,5.22,76.1
795.0,59625.0,92.4,5.25,76.56
800.0,60000.0,94.4,4.28,77.04
805.0,60375.0,94.3,4.31,77.51
810.0,60750.0,93.4,2.81,77.97
815.0,61125.0,95.4,2.44,78.45
820.0,61500.0,94.8,3.18,78.93
825.0,61875.0,93.5,3.94,79.39
830.0,62250.0,95.6,4.88,79.87
835.0,62625.0,94.9,4.56,80.35
840.0,63000.0,94.5,2.77,80.82
845.0,63375.0,96.3,3.26,81.3
850.0,63750.0,95.2,3.73,81.78
855.0,64125.0,95.4,4.02,82.25
860.0,64500.0,94.9,4.4,82.73
865.0,64875.0,96.1,3.29,83.21
870.0,65250.0,96.2,4.03,83.69
875.0,65625.0,96.2,4.57,84.17
880.0,66000.0,96.0,4.44,84.65
885.0,66375.0,95.7,4.23,85.13
890.0,66750.0,95.0,3.22,85.6
895.0,67125.0,96.7,2.9,86.09
900.0,67500.0,97.1,3.82,86.57
905.0,67875.0,98.4,4.06,87.06
910.0,68250.0,95.9,4.49,87.54
915.0,68625.0,97.6,4.44,88.03
920.0,69000.0,96.9,3.9,88.52
925.0,69375.0,96.8,4.38,89.0
930.0,69750.0,97.6,4.79,89.49
935.0,70125.0,97.8,4.39,89.98
940.0,70500.0,97.6,3.51,90.47
945.0,70875.0,97.6,3.34,90.95
950.0,71250.0,99.0,3.7,91.45
955.0,71625.0,98.0,4.37,91.94
960.0,72000.0,98.0,4.6,92.43
965.0,72375.0,98.1,4.11,92.92
970.0,72750.0,99.2,4.16,93.41
975.0,73125.0,99.3,3.02,93.91
980.0,73500.0,100.1,2.34,94.41
985.0,73875.0,97.5,4.1,94.9
990.0,74250.0,98.4,5.9,95.39
995.0,74625.0,99.5,6.4,95.89
1000.0,75000.0,98.1,4.65,96.38
1005.0,75375.0,100.5,2.92,96.88
1010.0,75750.0,98.5,2.6,97.38
1015.0,76125.0,99.2,3.48,97.87
1020.0,76500.0,99.2,3.96,98.37
1025.0,76875.0,99.8,4.28,98.87
1030.0,77250.0,100.2,5.05,99.37
1035.0,77625.0,100.2,4.52,99.87
1040.0,78000.0,101.0,3.83,100.37
1045.0,78375.0,102.4,4.72,100.88
1050.0,78750.0,101.7,4.68,101.39
1055.0,79125.0,100.9,4.42,101.9
1060.0,79500.0,101.4,4.04,102.4
1065.0,79875.0,100.2,3.35,102.91
1070.0,80250.0,101.4,4.39,103.41
1075.0,80625.0,100.3,4.55,103.91
1080.0,81000.0,100.3,3.78,104.42
1085.0,81375.0,102.4,3.63,104.93
1090.0,81750.0,102.9,3.39,105.44
1095.0,82125.0,103.9,3.9,105.96
1100.0,82500.0,102.3,4.11,106.47
1105.0,82875.0,102.3,4.1,106.98
1110.0,83250.0,102.3,4.73,107.5
1115.0,83625.0,102.2,5.2,108.01
1120.0,84000.0,102.6,6.66,108.52
1125.0,84375.0,102.2,5.76,109.03
1130.0,84750.0,101.6,3.72,109.54
1135.0,85125.0,103.3,2.65,110.05
1140.0,85500.0,102.9,2.16,110.57
1145.0,85875.0,104.1,3.59,111.09
1150.0,86250.0,105.1,4.49,111.62
1155.0,86625.0,103.2,4.4,112.13
1160.0,87000.0,104.8,4.04,112.66
1165.0,87375.0,103.6,4.03,113.17
1170.0,87750.0,105.0,3.54,113.7
1175.0,88125.0,103.3,3.97,114.22
1180.0,88500.0,103.7,4.4,114.73
1185.0,88875.0,103.6,4.29,115.25
1190.0,89250.0,104.6,4.32,115.77
1195.0,89625.0,103.3,4.24,116.29
1200.0,90000.0,104.1,4.18,116.81
1205.0,90375.0,103.0,4.4,117.33
1210.0,90750.0,102.7,4.1,117.84
1215.0,91125.0,102.4,3.54,118.35
1220.0,91500.0,103.3,3.7,118.87
1225.0,91875.0,104.8,3.63,119.39
1230.0,92250.0,104.2,4.09,119.91
1235.0,92625.0,103.4,4.71,120.43
1240.0,93000.0,103.7,4.56,120.95
1245.0,93375.0,104.2,3.95,121.47
1250.0,93750.0,105.6,4.24,122.0
1255.0,94125.0,104.4,4.42,122.52
1260.0,94500.0,106.1,4.71,123.05
1265.0,94875.0,105.0,4.6,123.58
1270.0,95250.0,103.8,3.76,124.09
1275.0,95625.0,105.6,4.03,124.62
1280.0,96000.0,104.7,4.01,125.15
1285.0,96375.0,106.0,3.61,125.68
1290.0,96750.0,108.0,3.61,126.22
1295.0,97125.0,107.4,3.99,126.75
1300.0,97500.0,106.3,4.31,127.28
1305.0,97875.0,107.1,4.62,127.82
1310.0,98250.0,106.3,4.66,128.35
1315.0,98625.0,106.0,3.95,128.88
1320.0,99000.0,104.6,3.89,129.4
1325.0,99375.0,104.6,3.9,129.93
1330.0,99750.0,105.2,4.17,130.45
1335.0,100125.0,104.1,4.71,130.97
1340.0,100500.0,106.4,4.51,131.51
1345.0,100875.0,104.5,4.72,132.03
1350.0,101250.0,105.6,4.61,132.56
1355.0,101625.0,105.9,4.62,133.09
1360.0,102000.0,104.1,4.43,133.61
1365.0,102375.0,103.6,4.0,134.12
1370.0,102750.0,104.9,3.76,134.65
1375.0,103125.0,105.4,3.77,135.18
1380.0,103500.0,104.7,3.86,135.7
1385.0,103875.0,105.2,3.9,136.23
1390.0,104250.0,105.0,4.04,136.75
1395.0,104625.0,103.7,3.51,137.27
1400.0,105000.0,105.7,3.9,137.8
1405.0,105375.0,105.1,4.17,138.32
1410.0,105750.0,104.0,4.25,138.84
1415.0,106125.0,104.7,4.24,139.37
1420.0,106500.0,102.7,3.9,139.88
1425.0,106875.0,104.2,3.97,140.4
1430.0,107250.0,105.1,4.57,140.93
1435.0,107625.0,105.1,5.0,141.45
1440.0,108000.0,103.7,4.66,141.97
1445.0,108375.0,103.9,4.38,142.49
1450.0,108750.0,103.2,4.49,143.01
1455.0,109125.0,104.9,4.52,143.53
1460.0,109500.0,102.4,4.82,144.04
1465.0,109875.0,103.0,3.81,144.56
1470.0,110250.0,102.5,3.45,145.07
1475.0,110625.0,102.4,4.05,145.58
1480.0,111000.0,103.7,3.54,146.1
1485.0,111375.0,104.2,4.22,146.62
1490.0,111750.0,103.1,3.95,147.14
1495.0,112125.0,103.3,3.99,147.65
1500.0,112500.0,103.0,4.66,148.17
1505.0,112875.0,104.2,3.8,148.69
1510.0,113250.0,103.3,4.43,149.21
1515.0,113625.0,103.2,3.94,149.72
1520.0,114000.0,103.1,3.84,150.24
1525.0,114375.0,102.5,42.42,150.75
1530.0,114750.0,103.8,23.12,151.27
1535.0,115125.0,104.8,4.29,151.79
1540.0,115500.0,104.6,-14.98,152.32
1545.0,115875.0,103.0,-33.53,152.83
1550.0,116250.0,103.1,4.32,153.35
1555.0,116625.0,102.6,4.37,153.86
1560.0,117000.0,103.6,4.24,154.38
1565.0,117375.0,102.8,3.73,154.89
1570.0,117750.0,102.3,3.92,155.4
1575.0,118125.0,102.1,2.98,155.91
1580.0,118500.0,102.3,2.9,156.42
1585.0,118875.0,103.1,3.15,156.94
1590.0,119250.0,101.6,3.56,157.45
1595.0,119625.0,101.9,3.53,157.96
1600.0,120000.0,100.4,3.51,158.46
1605.0,120375.0,102.8,3.71,158.97
1610.0,120750.0,102.1,3.66,159.48
1615.0,121125.0,102.6,3.77,160.0
1620.0,121500.0,103.0,3.41,160.51
1625.0,121875.0,100.5,3.67,161.01
1630.0,122250.0,102.7,4.0,161.53
1635.0,122625.0,100.2,4.45,162.03
1640.0,123000.0,100.6,4.69,162.53
1645.0,123375.0,100.9,4.3,163.04
1650.0,123750.0,102.2,4.77,163.55
1655.0,124125.0,100.7,4.91,164.05
1660.0,124500.0,100.5,3.64,164.55
1665.0,124875.0,100.7,3.05,165.06
1670.0,125250.0,100.7,2.23,165.56
1675.0,125625.0,101.6,2.9,166.07
1680.0,126000.0,103.0,3.97,166.58
1685.0,126375.0,99.6,3.71,167.08
1690.0,126750.0,101.0,3.98,167.59
1695.0,127125.0,100.4,3.9,168.09
1700.0,127500.0,102.1,3.41,168.6
1705.0,127875.0,101.9,4.4,169.11
1710.0,128250.0,101.3,5.25,169.62
1715.0,128625.0,101.1,5.3,170.12
1720.0,129000.0,99.5,4.16,170.62
1725.0,129375.0,100.7,2.57,171.12
1730.0,129750.0,100.2,2.25,171.62
1735.0,130125.0,101.3,3.37,172.13
1740.0,130500.0,100.1,4.08,172.63
1745.0,130875.0,98.2,3.78,173.12
1750.0,131250.0,98.2,4.45,173.61
1755.0,131625.0,98.4,4.22,174.1
1760.0,132000.0,97.6,3.84,174.59
1765.0,132375.0,97.3,3.35,175.08
1770.0,132750.0,98.5,2.92,175.57
1775.0,133125.0,98.6,2.97,176.06
1780.0,133500.0,97.2,3.11,176.55
1785.0,133875.0,97.9,3.06,177.04
1790.0,134250.0,96.3,2.6,177.52
1795.0,134625.0,96.8,3.25,178.0
1800.0,135000.0,98.5,4.02,178.5
1805.0,135375.0,97.2,3.95,178.98
1810.0,135750.0,96.2,4.1,179.46
1815.0,136125.0,95.2,3.28,179.94
1820.0,136500.0,94.7,2.8,180.41
1825.0,136875.0,94.8,3.37,180.89
1830.0,137250.0,94.0,3.4,181.36
1835.0,137625.0,94.3,4.02,181.83
1840.0,138000.0,95.5,3.56,182.31
1845.0,138375.0,93.6,3.23,182.77
1850.0,138750.0,93.8,3.1,183.24
1855.0,139125.0,92.1,2.69,183.7
1860.0,139500.0,93.4,3.33,184.17
1865.0,139875.0,92.9,3.43,184.63
1870.0,140250.0,93.2,3.18,185.1
1875.0,140625.0,93.4,3.13,185.57
1880.0,141000.0,93.3,2.66,186.03
1885.0,141375.0,93.8,2.75,186.5
1890.0,141750.0,92.0,3.53,186.96
1895.0,142125.0,92.5,3.75,187.43
1900.0,142500.0,91.4,3.71,187.88
1905.0,142875.0,92.2,3.71,188.34
1910.0,143250.0,92.6,3.58,188.81
1915.0,143625.0,91.8,3.26,189.27
1920.0,144000.0,91.4,2.91,189.72
1925.0,144375.0,91.5,2.39,190.18
1930.0,144750.0,90.6,2.61,190.63
1935.0,145125.0,91.0,3.14,191.09
1940.0,145500.0,89.4,3.32,191.53
1945.0,145875.0,91.9,3.43,191.99
1950.0,146250.0,91.0,3.02,192.45
1955.0,146625.0,90.5,3.3,192.9
1960.0,147000.0,90.1,3.42,193.35
1965.0,147375.0,90.8,3.51,193.81
1970.0,147750.0,89.6,3.44,194.25
1975.0,148125.0,90.0,3.16,194.7
1980.0,148500.0,90.5,3.09,195.16
1985.0,148875.0,89.2,3.27,195.6
1990.0,149250.0,89.0,3.13,196.05
1995.0,149625.0,89.7,2.91,196.5
2000.0,150000.0,90.6,3.09,196.95
2005.0,150375.0,89.5,2.95,197.4
2010.0,150750.0,88.1,3.05,197.84
2015.0,151125.0,89.3,2.89,198.28
2020.0,151500.0,87.8,3.14,198.72
2025.0,151875.0,89.6,2.82,199.17
2030.0,152250.0,89.2,2.49,199.62
2035.0,152625.0,90.5,2.33,200.07
2040.0,153000.0,88.6,2.22,200.51
2045.0,153375.0,88.5,2.81,200.95
2050.0,153750.0,88.2,3.13,201.39
2055.0,154125.0,86.7,2.9,201.83
2060.0,154500.0,87.1,3.03,202.26
2065.0,154875.0,88.7,3.75,202.71
2070.0,155250.0,87.3,3.69,203.14
2075.0,155625.0,87.3,3.02,203.58
2080.0,156000.0,88.1,2.47,204.02
2085.0,156375.0,87.5,2.2,204.46
2090.0,156750.0,88.4,2.12,204.9
2095.0,157125.0,86.1,2.32,205.33
2100.0,157500.0,86.3,3.15,205.76
2105.0,157875.0,88.0,3.63,206.2
2110.0,158250.0,85.8,4.24,206.63
2115.0,158625.0,86.3,3.06,207.06
2120.0,159000.0,87.2,1.42,207.5
2125.0,159375.0,87.8,1.81,207.94
2130.0,159750.0,87.3,2.02,208.37
2135.0,160125.0,87.4,3.3,208.81
2140.0,160500.0,88.1,2.99,209.25
2145.0,160875.0,86.9,2.07,209.69
2150.0,161250.0,89.3,2.07,210.13
2155.0,161625.0,88.0,2.02,210.57
2160.0,162000.0,87.6,3.22,211.01
2165.0,162375.0,87.3,3.39,211.45
2170.0,162750.0,87.5,2.97,211.88
2175.0,163125.0,86.9,2.72,212.32
2180.0,163500.0,87.0,2.41,212.75
2185.0,163875.0,86.2,2.79,213.18
2190.0,164250.0,86.6,2.5,213.62
2195.0,164625.0,86.6,2.82,214.05
2200.0,165000.0,85.5,2.58,214.48
2205.0,165375.0,87.4,2.2,214.91
2210.0,165750.0,85.7,2.93,215.34
2215.0,166125.0,86.1,2.38,215.77
2220.0,166500.0,86.8,2.94,216.21
2225.0,166875.0,84.5,3.46,216.63
2230.0,167250.0,86.9,3.16,217.07
2235.0,167625.0,86.3,3.54,217.5
2240.0,168000.0,86.8,2.62,217.93
2245.0,168375.0,87.5,3.31,218.37
2250.0,168750.0,85.8,3.88,218.8
2255.0,169125.0,85.7,3.93,219.23
2260.0,169500.0,86.8,3.53,219.66
2265.0,169875.0,87.0,2.54,220.09
2270.0,170250.0,85.5,4.66,220.52
2275.0,170625.0,86.3,3.7,220.95
2280.0,171000.0,86.5,2.71,221.39
2285.0,171375.0,86.3,0.94,221.82
2290.0,171750.0,86.8,-0.21,222.25
2295.0,172125.0,84.7,1.94,222.67
2300.0,172500.0,87.2,3.0,223.11
2305.0,172875.0,86.7,3.4,223.54
2310.0,173250.0,86.7,3.12,223.98
2315.0,173625.0,84.7,2.6,224.4
2320.0,174000.0,84.6,2.06,224.82
2325.0,174375.0,85.5,1.83,225.25
2330.0,174750.0,85.6,2.06,225.68
2335.0,175125.0,85.0,2.84,226.1
2340.0,175500.0,85.0,3.42,226.53
2345.0,175875.0,85.9,3.18,226.96
2350.0,176250.0,85.1,2.67,227.38
2355.0,176625.0,86.3,2.17,227.82
2360.0,177000.0,83.6,2.46,228.23
2365.0,177375.0,84.3,2.56,228.65
2370.0,177750.0,84.8,2.59,229.08
2375.0,178125.0,85.0,2.61,229.5
2380.0,178500.0,84.6,2.8,229.93
2385.0,178875.0,85.6,2.66,230.35
2390.0,179250.0,83.7,2.26,230.77
2395.0,179625.0,84.9,2.27,231.2
2400.0,180000.0,84.8,2.16,231.62
2405.0,180375.0,83.7,2.39,232.04
2410.0,180750.0,84.6,2.34,232.46
2415.0,181125.0,82.3,2.49,232.87
2420.0,181500.0,84.9,2.55,233.3
2425.0,181875.0,81.8,2.98,233.71
2430.0,182250.0,82.9,2.99,234.12
2435.0,182625.0,82.2,2.77,234.53
2440.0,183000.0,82.6,2.73,234.95
2445.0,183375.0,82.1,2.25,235.36
2450.0,183750.0,81.3,1.99,235.76
2455.0,184125.0,82.2,1.92,236.17
2460.0,184500.0,81.7,2.02,236.58
2465.0,184875.0,81.3,2.09,236.99
2470.0,185250.0,81.2,2.98,237.4
2475.0,185625.0,79.4,3.2,237.79
2480.0,186000.0,79.6,3.02,238.19
2485.0,186375.0,78.2,2.56,238.58
2490.0,186750.0,78.5,1.81,238.97
2495.0,187125.0,78.6,2.06,239.37
2500.0,187500.0,77.8,2.25,239.76
2505.0,187875.0,78.4,2.66,240.15
2510.0,188250.0,77.3,2.26,240.53
2515.0,188625.0,76.7,2.4,240.92
2520.0,189000.0,76.3,1.48,241.3
2525.0,189375.0,76.7,1.24,241.68
2530.0,189750.0,76.4,1.98,242.06
2535.0,190125.0,74.8,1.84,242.44
2540.0,190500.0,74.9,2.33,242.81
2545.0,190875.0,74.4,1.92,243.18
2550.0,191250.0,74.9,1.52,243.56
2555.0,191625.0,74.1,1.96,243.93
2560.0,192000.0,73.7,1.91,244.3
2565.0,192375.0,72.2,1.47,244.66
2570.0,192750.0,71.1,1.62,245.01
2575.0,193125.0,73.6,1.8,245.38
2580.0,193500.0,71.0,1.9,245.74
2585.0,193875.0,71.0,1.97,246.09
2590.0,194250.0,71.5,1.86,246.45
2595.0,194625.0,70.1,1.99,246.8
2600.0,195000.0,69.6,2.2,247.15
2605.0,195375.0,70.3,2.12,247.5
2610.0,195750.0,69.4,2.21,247.85
2615.0,196125.0,69.1,1.68,248.19
2620.0,196500.0,69.1,1.97,248.54
2625.0,196875.0,69.4,1.9,248.89
2630.0,197250.0,68.7,1.53,249.23
2635.0,197625.0,67.0,2.13,249.56
2640.0,198000.0,67.0,2.07,249.9
2645.0,198375.0,67.2,1.48,250.24
2650.0,198750.0,66.7,1.05,250.57
2655.0,199125.0,66.2,0.84,250.9
2660.0,199500.0,65.7,1.36,251.23
2665.0,199875.0,65.9,2.36,251.56
2670.0,200250.0,64.8,2.19,251.88
2675.0,200625.0,64.8,2.05,252.21
2680.0,201000.0,63.9,1.99,252.53
2685.0,201375.0,64.2,1.34,252.85
2690.0,201750.0,62.9,1.45,253.16
2695.0,202125.0,64.4,0.95,253.48
2700.0,202500.0,61.7,1.56,253.79
2705.0,202875.0,63.4,1.67,254.11
2710.0,203250.0,61.4,1.31,254.42
2715.0,203625.0,62.1,1.64,254.73
2720.0,204000.0,61.4,1.77,255.03
2725.0,204375.0,61.4,2.46,255.34
2730.0,204750.0,61.2,2.19,255.65
2735.0,205125.0,61.9,1.72,255.96
2740.0,205500.0,60.8,1.47,256.26
2745.0,205875.0,60.5,1.39,256.56
2750.0,206250.0,60.7,1.51,256.87
2755.0,206625.0,59.0,1.61,257.16
2760.0,207000.0,59.6,1.3,257.46
2765.0,207375.0,59.1,1.5,257.75
2770.0,207750.0,60.6,1.04,258.06
2775.0,208125.0,58.6,0.89,258.35
2780.0,208500.0,59.4,1.28,258.65
2785.0,208875.0,58.6,1.48,258.94
2790.0,209250.0,59.2,1.51,259.24
2795.0,209625.0,58.4,1.34,259.53
2800.0,210000.0,57.7,0.89,259.82
2805.0,210375.0,58.3,1.5,260.11
2810.0,210750.0,56.3,1.83,260.39
2815.0,211125.0,57.9,2.45,260.68
2820.0,211500.0,57.4,2.49,260.97
2825.0,211875.0,57.3,1.93,261.25
2830.0,212250.0,58.0,1.87,261.54
2835.0,212625.0,56.2,1.22,261.82
2840.0,213000.0,56.9,1.23,262.11
2845.0,213375.0,55.0,1.39,262.38
2850.0,213750.0,55.8,1.29,262.66
2855.0,214125.0,56.5,1.47,262.94
2860.0,214500.0,56.0,1.52,263.22
2865.0,214875.0,55.8,1.21,263.5
2870.0,215250.0,55.7,1.24,263.78
2875.0,215625.0,53.7,1.35,264.05
2880.0,216000.0,55.0,1.22,264.33
2885.0,216375.0,55.5,1.55,264.6
2890.0,216750.0,53.7,1.7,264.87
2895.0,217125.0,53.9,1.59,265.14
2900.0,217500.0,54.4,1.44,265.41
2905.0,217875.0,54.0,1.02,265.68
2910.0,218250.0,54.3,1.15,265.96
2915.0,218625.0,54.8,1.08,266.23
2920.0,219000.0,54.4,0.68,266.5
2925.0,219375.0,52.4,0.85,266.76
2930.0,219750.0,52.7,0.9,267.03
2935.0,220125.0,53.9,1.95,267.3
2940.0,220500.0,52.2,2.09,267.56
2945.0,220875.0,52.7,-0.52,267.82
2950.0,221250.0,52.5,0.02,268.08
2955.0,221625.0,51.0,2.34,268.34
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
