Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
0.0,0.0,,10.25,
5.0,125.0,,6.84,
10.0,250.0,,-0.21,
15.0,375.0,,-2.71,
20.0,500.0,,-0.41,
25.0,625.0,,1.83,
30.0,750.0,,0.3,
35.0,875.0,,-1.82,
40.0,1000.0,,-0.74,
45.0,1125.0,,2.37,
50.0,1250.0,,1.29,
55.0,1375.0,,0.08,
60.0,1500.0,,-1.29,
65.0,1625.0,,3.74,
70.0,1750.0,,3.68,
75.0,1875.0,,-0.66,
80.0,2000.0,,-3.75,
85.0,2125.0,,-4.92,
90.0,2250.0,,3.04,
95.0,2375.0,,2.16,
100.0,2500.0,,3.62,
105.0,2625.0,,2.7,
110.0,2750.0,,4.42,
115.0,2875.0,,7.09,
120.0,3000.0,,2.19,
125.0,3125.0,,0.04,
130.0,3250.0,,0.77,
135.0,3375.0,,1.02,
140.0,3500.0,,2.44,
145.0,3625.0,,3.08,
150.0,3750.0,,-1.38,
155.0,3875.0,,0.27,
160.0,4000.0,,-5.51,
165.0,4125.0,,-6.09,
170.0,4250.0,,-1.66,
175.0,4375.0,,0.16,
180.0,4500.0,,3.75,
185.0,4625.0,,1.8,
190.0,4750.0,,1.75,
195.0,4875.0,,1.39,
200.0,5000.0,,1.11,
205.0,5125.0,,2.52,
210.0,5250.0,,3.98,
215.0,5375.0,,2.77,
220.0,5500.0,,2.51,
225.0,5625.0,,2.06,
230.0,5750.0,,0.77,
235.0,5875.0,,4.34,
240.0,6000.0,,-0.57,
245.0,6125.0,,-2.1,
250.0,6250.0,,0.13,
255.0,6375.0,,0.28,
260.0,6500.0,,2.51,
265.0,6625.0,,1.82,
270.0,6750.0,,3.21,
275.0,6875.0,,3.83,
280.0,7000.0,,6.11,
285.0,7125.0,,2.87,
290.0,7250.0,3.0,4.12,0.01
295.0,7375.0,16.3,7.8,0.1
300.0,7500.0,110.8,6.45,0.65
305.0,7625.0,160.1,7.26,1.45
310.0,7750.0,160.5,3.82,2.25
315.0,7875.0,145.3,8.18,2.98
320.0,8000.0,127.7,8.51,3.62
325.0,8125.0,114.3,8.91,4.19
330.0,8250.0,104.4,6.2,4.71
335.0,8375.0,98.0,2.81,5.2
340.0,8500.0,89.4,7.29,5.65
345.0,8625.0,86.0,6.34,6.08
350.0,8750.0,82.2,8.97,6.49
355.0,8875.0,80.6,7.49,6.89
360.0,9000.0,77.9,3.94,7.28
365.0,9125.0,76.0,3.65,7.66
370.0,9250.0,74.1,4.06,8.03
375.0,9375.0,73.5,5.23,8.4
380.0,9500.0,72.5,3.97,8.76
385.0,9625.0,69.8,3.19,9.11
390.0,9750.0,69.1,5.76,9.46
395.0,9875.0,67.1,6.17,9.79
400.0,10000.0,64.9,2.41,10.12
405.0,10125.0,62.6,-1.39,10.43
410.0,10250.0,61.0,-3.82,10.74
415.0,10375.0,58.3,2.73,11.03
420.0,10500.0,57.4,4.05,11.31
425.0,10625.0,55.0,2.19,11.59
430.0,10750.0,53.1,4.38,11.85
435.0,10875.0,51.6,3.55,12.11
440.0,11000.0,51.3,3.92,12.37
445.0,11125.0,49.8,1.49,12.62
450.0,11250.0,48.5,1.3,12.86
455.0,11375.0,47.5,5.26,13.1
460.0,11500.0,46.3,4.48,13.33
465.0,11625.0,44.8,1.93,13.55
470.0,11750.0,44.6,2.07,13.78
475.0,11875.0,42.9,3.58,13.99
480.0,12000.0,41.5,4.11,14.2
485.0,12125.0,41.1,1.31,14.4
490.0,12250.0,40.2,0.5,14.61
495.0,12375.0,39.5,1.33,14.8
500.0,12500.0,41.4,2.64,15.01
505.0,12625.0,37.5,3.79,15.2
510.0,12750.0,38.2,4.83,15.39
515.0,12875.0,36.9,3.91,15.57
520.0,13000.0,35.9,1.29,15.75
525.0,13125.0,34.5,-0.12,15.92
530.0,13250.0,34.4,3.1,16.1
535.0,13375.0,33.4,4.23,16.26
540.0,13500.0,31.2,2.25,16.42
545.0,13625.0,33.2,1.81,16.59
550.0,13750.0,31.8,1.92,16.74
555.0,13875.0,32.3,3.69,16.91
560.0,14000.0,29.7,1.41,17.05
565.0,14125.0,29.7,3.11,17.2
570.0,14250.0,27.7,2.72,17.34
575.0,14375.0,28.4,3.83,17.48
580.0,14500.0,27.9,1.11,17.62
585.0,14625.0,28.5,-2.44,17.77
590.0,14750.0,24.9,0.93,17.89
595.0,14875.0,26.2,5.55,18.02
600.0,15000.0,25.5,7.62,18.15
605.0,15125.0,24.9,6.09,18.27
610.0,15250.0,23.7,3.04,18.39
615.0,15375.0,23.9,1.6,18.51
620.0,15500.0,24.2,2.11,18.63
625.0,15625.0,23.3,1.16,18.75
630.0,15750.0,22.2,0.53,18.86
635.0,15875.0,21.7,2.75,18.97
640.0,16000.0,21.1,4.68,19.07
645.0,16125.0,21.6,5.03,19.18
650.0,16250.0,21.4,-1.28,19.29
655.0,16375.0,20.8,-4.35,19.39
660.0,16500.0,20.3,-1.56,19.49
665.0,16625.0,16.2,-2.34,19.58
670.0,16750.0,17.4,1.14,19.66
675.0,16875.0,18.5,-0.14,19.75
680.0,17000.0,16.5,2.89,19.84
685.0,17125.0,17.1,3.56,19.92
690.0,17250.0,17.6,2.02,20.01
695.0,17375.0,16.3,0.84,20.09
700.0,17500.0,15.1,1.79,20.17
705.0,17625.0,16.1,3.02,20.25
710.0,17750.0,16.7,0.6,20.33
715.0,17875.0,14.8,-1.29,20.41
720.0,18000.0,15.2,1.2,20.48
725.0,18125.0,13.5,4.53,20.55
730.0,18250.0,14.5,2.79,20.62
735.0,18375.0,13.6,0.8,20.69
740.0,18500.0,12.4,-1.05,20.75
745.0,18625.0,12.9,0.4,20.82
750.0,18750.0,12.6,1.09,20.88
755.0,18875.0,11.7,0.82,20.94
760.0,19000.0,12.9,1.33,21.0
765.0,19125.0,11.6,4.13,21.06
770.0,19250.0,13.1,2.22,21.13
775.0,19375.0,12.0,0.45,21.19
780.0,19500.0,11.5,1.67,21.25
785.0,19625.0,12.1,0.17,21.31
790.0,19750.0,10.7,1.31,21.36
795.0,19875.0,10.5,-0.26,21.41
800.0,20000.0,12.2,-1.09,21.47
805.0,20125.0,12.0,1.01,21.53
810.0,20250.0,12.0,1.8,21.59
815.0,20375.0,11.9,2.93,21.65
820.0,20500.0,11.9,3.26,21.71
825.0,20625.0,12.1,1.94,21.77
830.0,20750.0,10.5,0.96,21.82
835.0,20875.0,10.8,1.4,21.88
840.0,21000.0,10.5,1.69,21.93
845.0,21125.0,10.2,0.79,21.98
850.0,21250.0,9.8,5.15,22.03
855.0,21375.0,8.9,5.2,22.08
860.0,21500.0,10.2,5.4,22.13
865.0,21625.0,9.3,2.91,22.17
870.0,21750.0,8.5,0.02,22.22
875.0,21875.0,9.0,4.38,22.26
880.0,22000.0,9.3,2.18,22.31
885.0,22125.0,9.1,0.66,22.35
890.0,22250.0,9.2,-0.48,22.4
895.0,22375.0,8.0,0.0,22.44
900.0,22500.0,8.1,-1.27,22.48
905.0,22625.0,8.8,-3.45,22.52
910.0,22750.0,9.2,-2.65,22.57
915.0,22875.0,8.5,0.62,22.61
920.0,23000.0,8.5,1.13,22.65
925.0,23125.0,8.4,-0.76,22.7
930.0,23250.0,8.3,-0.71,22.74
935.0,23375.0,8.6,1.98,22.78
940.0,23500.0,8.3,6.18,22.82
945.0,23625.0,8.4,-10.89,22.86
950.0,23750.0,8.2,-0.25,22.9
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
