Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
605.0,45375.0,793.3,19.76,238.98
610.0,45750.0,742.6,19.42,242.69
615.0,46125.0,721.5,18.37,246.3
620.0,46500.0,670.7,17.1,249.65
625.0,46875.0,636.2,16.37,252.84
630.0,47250.0,588.1,15.41,255.78
635.0,47625.0,547.1,14.51,258.51
640.0,48000.0,503.3,12.99,261.03
645.0,48375.0,475.7,11.55,263.41
650.0,48750.0,434.2,10.69,265.58
655.0,49125.0,398.1,10.09,267.57
660.0,49500.0,366.1,9.23,269.4
665.0,49875.0,333.2,8.43,271.06
670.0,50250.0,301.5,7.05,272.57
675.0,50625.0,275.5,6.13,273.95
680.0,51000.0,246.2,5.68,275.18
685.0,51375.0,219.4,5.18,276.28
690.0,51750.0,194.5,5.33,277.25
695.0,52125.0,176.2,4.59,278.13
700.0,52500.0,163.1,4.1,278.95
705.0,52875.0,146.7,3.64,279.68
710.0,53250.0,131.9,2.55,280.34
715.0,53625.0,115.1,2.24,280.91
720.0,54000.0,102.1,2.28,281.42
725.0,54375.0,92.0,2.28,281.88
730.0,54750.0,82.1,2.59,282.3
735.0,55125.0,74.7,2.42,282.67
740.0,55500.0,69.4,2.06,283.02
745.0,55875.0,64.4,1.41,283.34
750.0,56250.0,58.7,0.55,283.63
755.0,56625.0,53.5,-0.2,283.9
760.0,57000.0,47.1,0.63,284.13
765.0,57375.0,44.1,1.66,284.36
770.0,57750.0,42.6,2.32,284.57
775.0,58125.0,40.5,2.26,284.77
780.0,58500.0,40.1,0.75,284.97
785.0,58875.0,38.7,-0.28,285.16
790.0,59250.0,37.0,0.41,285.35
795.0,59625.0,35.9,1.32,285.53
800.0,60000.0,35.6,2.61,285.71
805.0,60375.0,33.9,2.72,285.88
810.0,60750.0,33.4,1.4,286.04
815.0,61125.0,32.8,1.61,286.21
820.0,61500.0,32.6,1.1,286.37
825.0,61875.0,32.8,1.41,286.53
830.0,62250.0,32.1,1.68,286.7
835.0,62625.0,32.1,0.79,286.86
840.0,63000.0,32.1,0.97,287.02
845.0,63375.0,31.0,0.71,287.17
850.0,63750.0,32.1,0.99,287.33
855.0,64125.0,31.6,1.16,287.49
860.0,64500.0,32.0,0.9,287.65
865.0,64875.0,31.1,0.47,287.81
870.0,65250.0,31.0,0.99,287.96
875.0,65625.0,31.2,1.47,288.12
880.0,66000.0,31.7,1.38,288.28
885.0,66375.0,30.6,1.21,288.43
890.0,66750.0,29.5,-0.07,288.58
895.0,67125.0,29.3,-0.01,288.72
900.0,67500.0,29.5,0.51,288.87
905.0,67875.0,29.3,1.36,289.02
910.0,68250.0,29.0,1.38,289.16
915.0,68625.0,29.9,1.29,289.31
920.0,69000.0,27.2,0.94,289.45
925.0,69375.0,26.2,0.29,289.58
930.0,69750.0,25.5,1.39,289.7
935.0,70125.0,26.7,0.88,289.84
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
