Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
225.0,466.62,,0.0268,,,,,,720.1,215.65,1.706,0.044,0.77379,0.0183,0.0
230.0,466.18,,0.0264,,,,,,668.2,207.05,1.709,0.046,0.78788,0.02199,0.0
235.0,465.78,,0.0267,,,,,,656.6,203.03,1.733,0.043,0.77561,0.01811,0.0
240.0,465.37,,0.0266,,,,,,695.5,195.01,1.695,0.044,0.78417,0.02167,0.0
245.0,464.97,,0.0266,,,,,,695.3,191.85,1.687,0.041,0.77478,0.01739,0.0
250.0,464.59,,0.0266,,,,,,667.3,183.95,1.659,0.041,0.7858,0.01671,0.0
255.0,464.2,,0.0267,,,,,,641.6,178.39,1.705,0.039,0.79278,0.01966,0.0007
260.0,463.83,,0.0268,,,,,,688.2,173.8,1.749,0.041,0.81142,0.01896,0.0007
270.0,463.12,,0.0269,,,,,,649.6,167.46,1.77,0.04,0.81791,0.01821,0.0
275.0,462.8,,0.0269,,,,,,629.4,163.12,1.731,0.037,0.82561,0.01669,0.0
280.0,462.46,,0.0269,,,,,,631.9,158.77,1.772,0.038,0.82719,0.0178,0.0
285.0,462.13,,0.0269,,,,,,701.2,152.41,1.815,0.036,0.83537,0.01603,0.0
290.0,461.82,,0.027,,,,,,631.4,153.62,1.786,0.036,0.84349,0.01682,0.0
295.0,461.51,,0.027,,,,,,641.9,150.9,1.754,0.034,0.81003,0.01673,0.0
300.0,461.19,,0.0272,,,,,,627.9,147.39,1.782,0.035,0.81106,0.0171,0.0
305.0,460.89,,0.027,,,,,,596.2,142.58,1.796,0.033,0.7999,0.01597,0.0
310.0,460.57,,0.0271,,,,,,603.6,141.79,1.83,0.034,0.83084,0.0171,0.0
315.0,460.29,,0.0272,,,,,,628.4,139.76,1.862,0.033,0.8445,0.01605,0.0
320.0,460.0,,0.027,,,,,,600.8,135.2,1.832,0.033,0.85926,0.01446,0.0
325.0,459.72,,0.027,,,,,,595.9,134.7,1.884,0.032,0.84609,0.01249,0.0
330.0,459.45,,0.027,,,,,,604.4,130.7,1.844,0.032,0.81774,0.0117,0.0
335.0,459.16,,0.027,,,,,,573.7,130.34,1.821,0.03,0.85452,0.01534,0.0
340.0,458.89,,0.0271,,,,,,583.3,129.06,1.867,0.03,0.84389,0.0127,0.0
345.0,458.63,,0.0269,,,,,,571.5,124.78,1.764,0.028,0.8333,0.01267,0.0
350.0,458.35,,0.0271,,,,,,606.1,126.65,1.829,0.03,0.84649,0.01299,0.0
355.0,458.08,,0.0272,,,,,,591.2,124.14,1.918,0.029,0.89445,0.01411,0.0
360.0,457.85,,0.027,,,,,,611.0,122.74,1.882,0.029,0.87866,0.01265,0.0
365.0,457.59,,0.027,,,,,,603.4,121.58,1.871,0.028,0.8759,0.01086,0.0
370.0,457.35,,0.0273,,,,,,580.4,121.49,1.861,0.028,0.85697,0.01033,0.0
375.0,457.09,,0.0271,,,,,,568.6,119.45,1.768,0.026,0.8381,0.01073,0.0
380.0,456.84,,0.0272,,,,,,531.2,120.25,1.831,0.027,0.85511,0.01093,0.0
385.0,456.59,,0.0273,,,,,,558.8,117.3,1.886,0.027,0.89363,0.01091,0.0011
390.0,456.36,,0.0271,,,,,,555.3,116.39,1.839,0.027,0.87481,0.01079,0.001
395.0,456.11,,0.0271,,,,,,510.9,114.89,1.811,0.025,0.8708,0.00954,0.0
400.0,455.88,,0.0272,,,,,,519.6,113.84,1.802,0.025,0.83137,0.00821,0.0
405.0,455.63,,0.0271,,,,,,518.9,113.13,1.79,0.024,0.82696,0.00918,0.0
410.0,455.38,,0.0272,,,,,,537.1,113.46,1.881,0.025,0.86083,0.00852,0.0
415.0,455.16,,0.0274,,,,,,544.8,113.21,1.927,0.024,0.89493,0.0087,0.0
420.0,454.93,,0.0273,,,,,,563.0,111.45,1.868,0.024,0.87389,0.00852,0.0
425.0,454.71,,0.0272,,,,,,506.5,111.71,1.824,0.023,0.87656,0.00858,0.0
430.0,454.48,,0.0272,,,,,,489.4,109.87,1.757,0.022,0.85384,0.00802,0.0
435.0,454.25,,0.0271,,,,,,467.7,108.16,1.768,0.021,0.82041,0.00901,0.0
440.0,454.01,,0.0271,,,,,,518.2,107.83,1.866,0.023,0.89567,0.00714,0.0
445.0,453.79,,0.0273,,,,,,549.7,108.61,2.044,0.024,0.96994,0.00885,0.0
450.0,453.6,,0.0273,,,,,,499.2,106.65,1.959,0.023,0.92262,0.00743,0.0
455.0,453.39,,0.0273,,,,,,451.6,105.36,1.824,0.021,0.80537,0.0078,0.0011
460.0,453.16,,0.0272,,,,,,481.0,105.15,1.84,0.022,0.83174,0.00713,0.0012
465.0,452.93,,0.0272,,,,,,508.1,105.05,1.949,0.022,0.89645,0.00724,0.0
470.0,452.74,,0.0273,,,,,,453.5,102.92,1.928,0.021,0.84524,0.00608,0.0
475.0,452.52,,0.0272,,,,,,458.6,102.14,1.898,0.02,0.82935,0.00602,0.0012
480.0,452.3,,0.0272,,,,,,473.3,103.69,1.91,0.021,0.83163,0.00688,0.0012
485.0,452.11,,0.0271,,,,,,483.0,101.36,1.908,0.02,0.81462,0.00597,0.0012
490.0,451.88,,0.0271,,,,,,514.8,101.88,2.024,0.022,0.92775,0.00646,0.0013
495.0,451.7,,0.0274,,,,,,532.6,102.46,2.033,0.021,0.90487,0.00718,0.0
500.0,451.52,,0.0273,,,,,,440.3,100.91,1.833,0.019,0.84035,0.00602,0.0
505.0,451.29,,0.0272,,,,,,431.7,99.82,1.778,0.018,0.81653,0.006,0.0
510.0,451.07,,0.0273,,,,,,434.6,101.63,1.795,0.019,0.83696,0.00578,0.0
515.0,450.87,,0.0271,,,,,,432.5,99.48,1.802,0.019,0.84479,0.00492,0.0012
520.0,450.65,,0.027,,,,,,422.4,99.07,1.841,0.019,0.88561,0.00529,0.0012
525.0,450.45,,0.0274,,,,,,443.4,99.81,1.9,0.019,0.90836,0.00605,0.0
535.0,450.05,,0.0273,,,,,,433.3,97.96,1.823,0.018,0.85481,0.00518,0.0
540.0,449.84,,0.0273,,,,,,444.1,97.9,1.913,0.018,0.88571,0.00529,0.0
545.0,449.63,,0.0273,,,,,,495.3,97.69,1.963,0.019,0.90453,0.00539,0.0
550.0,449.45,,0.0272,,,,,,444.1,98.33,1.894,0.018,0.85327,0.0053,0.0
555.0,449.25,,0.0272,,,,,,420.4,95.64,1.873,0.017,0.8719,0.00526,0.0
560.0,449.03,,0.0272,,,,,,444.3,97.19,1.912,0.018,0.8692,0.00529,0.0
565.0,448.84,,0.0275,,,,,,463.0,98.63,1.938,0.018,0.90098,0.00532,0.0
570.0,448.65,,0.0273,,,,,,468.9,96.53,1.9,0.018,0.85631,0.00536,0.0
575.0,448.45,,0.0273,,,,,,429.9,97.08,1.928,0.018,0.85201,0.00453,0.0
580.0,448.25,,0.0273,,,,,,426.1,95.6,1.867,0.017,0.82858,0.0045,0.0
585.0,448.05,,0.0272,,,,,,414.9,97.36,1.808,0.017,0.84106,0.00429,0.0
590.0,447.84,,0.0272,,,,,,424.3,97.66,1.878,0.018,0.88051,0.00482,0.0
595.0,447.64,,0.0274,,,,,,458.3,96.97,1.899,0.017,0.8645,0.00499,0.0013
600.0,447.46,,0.0273,,,,,,444.0,95.71,1.836,0.017,0.84589,0.0052,0.0012
605.0,447.23,,0.0272,,,,,,417.9,94.72,1.846,0.017,0.86036,0.00498,0.0
610.0,447.06,,0.0274,,,,,,457.2,96.52,1.914,0.018,0.89233,0.00482,0.0
615.0,446.85,,0.0273,,,,,,461.8,95.21,1.866,0.018,0.86195,0.00484,0.0
620.0,446.66,,0.0273,,,,,,465.4,96.07,1.886,0.018,0.86123,0.00481,0.0
625.0,446.47,,0.0272,,,,,,442.8,94.72,1.83,0.017,0.86512,0.00447,0.0
630.0,446.27,,0.0272,,,,,,403.1,95.13,1.808,0.017,0.83415,0.00411,0.0
635.0,446.06,,0.0273,,,,,,434.4,95.62,1.888,0.017,0.83349,0.00453,0.0
640.0,445.87,,0.0272,,,,,,459.5,95.76,1.913,0.018,0.86944,0.00444,0.0
645.0,445.67,,0.0274,,,,,,454.8,97.54,1.977,0.018,0.89009,0.00434,0.0013
650.0,445.48,,0.0272,,,,,,461.4,95.59,1.915,0.018,0.87242,0.00423,0.0013
655.0,445.29,,0.0274,,,,,,447.9,96.0,2.001,0.018,0.87171,0.00494,0.0
660.0,445.09,,0.0273,,,,,,474.7,95.05,1.954,0.018,0.89043,0.00438,0.0
665.0,444.92,,0.0274,,,,,,381.0,97.07,1.87,0.016,0.83539,0.00417,0.0
670.0,444.69,,0.0273,,,,,,407.1,95.12,1.873,0.017,0.86311,0.00358,0.0
675.0,444.49,,0.0273,,,,,,430.0,97.2,1.935,0.017,0.86857,0.00379,0.0
680.0,444.29,,0.0273,,,,,,422.8,97.19,1.907,0.017,0.87891,0.00354,0.0
685.0,444.1,,0.0273,,,,,,419.4,97.12,1.893,0.016,0.85082,0.00404,0.0
690.0,443.89,,0.0275,,,,,,435.7,96.75,1.902,0.017,0.88677,0.00408,0.0
695.0,443.69,,0.0273,,,,,,426.6,96.42,1.931,0.017,0.86566,0.00467,0.0013
700.0,443.51,,0.0275,,,,,,435.1,97.34,1.963,0.017,0.87375,0.00399,0.0013
705.0,443.29,,0.0271,,,,,,437.3,94.51,1.963,0.017,0.8926,0.0038,0.0
710.0,443.12,,0.0273,,,,,,440.5,97.48,1.972,0.017,0.87795,0.00405,0.0
715.0,442.92,,0.0273,,,,,,436.2,96.4,1.918,0.016,0.85074,0.00434,0.0013
720.0,442.72,,0.0273,,,,,,454.4,96.19,1.853,0.016,0.84928,0.00416,0.0012
725.0,442.52,,0.0271,,,,,,420.6,96.19,1.826,0.016,0.79591,0.00369,0.0
730.0,442.3,,0.0274,,,,,,397.3,96.25,1.943,0.016,0.83953,0.00421,0.0
735.0,442.11,,0.0273,,,,,,452.6,97.92,1.902,0.016,0.89011,0.00415,0.0013
740.0,441.91,,0.0272,,,,,,399.3,98.82,1.909,0.016,0.87332,0.00368,0.0012
745.0,441.7,,0.0273,,,,,,434.3,96.06,1.894,0.016,0.89389,0.00376,0.0
750.0,441.5,,0.0272,,,,,,409.7,98.57,1.872,0.016,0.85555,0.00404,0.0
755.0,441.29,,0.0273,,,,,,492.5,98.11,2.008,0.017,0.89657,0.004,0.0013
760.0,441.09,,0.0272,,,,,,517.5,99.35,2.048,0.018,0.95987,0.00402,0.0014
765.0,440.94,,0.0271,,,,,,424.6,99.28,1.803,0.016,0.81622,0.00389,0.0012
770.0,440.7,,0.0272,,,,,,435.1,99.34,1.717,0.015,0.84847,0.00393,0.0012
775.0,440.49,,0.0274,,,,,,458.7,100.08,1.803,0.016,0.86603,0.00361,0.0012
780.0,440.28,,0.0275,,,,,,432.9,99.11,1.854,0.017,0.86565,0.00391,0.0012
785.0,440.06,,0.0273,,,,,,496.8,97.92,1.907,0.017,0.8636,0.00353,0.0013
790.0,439.88,,0.0272,,,,,,460.2,101.33,1.876,0.017,0.87284,0.0043,0.0012
800.0,439.47,,0.0273,,,,,,432.5,99.86,1.868,0.017,0.8675,0.00443,0.0
805.0,439.26,,0.0274,,,,,,424.6,100.29,1.795,0.017,0.8286,0.00373,0.0
810.0,439.05,,0.0275,,,,,,413.6,100.6,1.844,0.017,0.80356,0.00371,0.0
815.0,438.82,,0.0274,,,,,,452.1,99.8,1.878,0.017,0.83416,0.00314,0.0
820.0,438.63,,0.0274,,,,,,437.8,102.71,1.899,0.017,0.8782,0.00353,0.0
825.0,438.41,,0.0271,,,,,,448.0,99.74,1.912,0.016,0.89053,0.00343,0.0
830.0,438.22,,0.0273,,,,,,452.9,101.04,1.843,0.016,0.84501,0.00415,0.0
835.0,438.0,,0.0273,,,,,,413.2,100.99,1.82,0.016,0.8401,0.00316,0.0012
840.0,437.76,,0.0272,,,,,,496.0,102.26,1.972,0.017,0.89924,0.00343,0.0012
845.0,437.58,,0.0273,,,,,,474.9,103.17,2.028,0.017,0.91429,0.00354,0.0
850.0,437.36,,0.0272,,,,,,454.4,102.29,1.987,0.017,0.94247,0.00402,0.0
855.0,437.18,,0.0273,,,,,,450.7,102.98,1.926,0.016,0.87996,0.00381,0.0
860.0,436.95,,0.0273,,,,,,437.2,102.67,1.821,0.016,0.86174,0.00352,0.0
865.0,436.75,,0.0272,,,,,,400.3,104.64,1.828,0.015,0.86899,0.00319,0.0011
870.0,436.51,,0.0272,,,,,,441.8,103.69,1.802,0.015,0.85093,0.00302,0.0011
875.0,436.3,,0.0272,,,,,,424.0,104.31,1.747,0.015,0.86772,0.00326,0.0
880.0,436.07,,0.0272,,,,,,441.1,104.49,1.783,0.015,0.87994,0.00325,0.0
885.0,435.84,,0.0274,,,,,,477.4,103.89,1.912,0.016,0.93076,0.00315,0.0
890.0,435.63,,0.0273,,,,,,480.0,104.13,1.902,0.016,0.95312,0.00354,0.0
895.0,435.42,,0.0272,,,,,,450.6,106.13,1.839,0.015,0.9105,0.00335,0.0011
900.0,435.21,,0.0272,,,,,,454.7,105.19,1.758,0.015,0.89067,0.00302,0.0011
905.0,434.96,,0.0271,,,,,,428.8,106.18,1.787,0.015,0.89042,0.00284,0.0
910.0,434.75,,0.0273,,,,,,463.6,107.09,1.844,0.015,0.89364,0.00353,0.0
915.0,434.51,,0.0271,,,,,,473.5,104.26,1.817,0.015,0.88,0.00262,0.0011
920.0,434.28,,0.0272,,,,,,468.6,107.59,1.887,0.015,0.95501,0.00342,0.0011
925.0,434.07,,0.0272,,,,,,474.1,107.42,1.911,0.015,0.95258,0.00323,0.0011
930.0,433.84,,0.0271,,,,,,475.5,108.15,1.932,0.016,0.92357,0.00357,0.0012
935.0,433.63,,0.027,,,,,,514.7,108.36,1.972,0.016,0.94946,0.00308,0.0
940.0,433.41,,0.027,,,,,,474.2,107.95,1.929,0.016,0.94235,0.00366,0.0
945.0,433.2,,0.0273,,,,,,487.8,109.3,1.883,0.016,0.88086,0.0033,0.0011
950.0,432.97,,0.0269,,,,,,447.9,106.76,1.77,0.015,0.89537,0.00328,0.0011
955.0,432.73,,0.027,,,,,,488.2,110.27,1.838,0.016,0.91423,0.00348,0.0011
960.0,432.52,,0.0271,,,,,,474.2,109.56,1.781,0.015,0.86609,0.00325,0.001
965.0,432.27,,0.027,,,,,,443.0,109.16,1.688,0.015,0.85394,0.00303,0.0
970.0,432.02,,0.0271,,,,,,442.2,111.53,1.726,0.015,0.85949,0.00328,0.0
975.0,431.77,,0.0272,,,,,,450.1,111.52,1.824,0.016,0.90163,0.00339,0.0
980.0,431.54,,0.027,,,,,,490.6,110.83,1.858,0.016,0.90282,0.00379,0.0
985.0,431.32,,0.0271,,,,,,480.2,111.69,1.798,0.016,0.87007,0.00321,0.0
990.0,431.07,,0.0271,,,,,,465.2,111.68,1.842,0.016,0.88397,0.00315,0.0
995.0,430.84,,0.027,,,,,,485.5,111.58,1.879,0.017,0.90879,0.00332,0.0
1000.0,430.62,,0.0271,,,,,,491.3,113.89,1.865,0.016,0.89975,0.00338,0.0
1005.0,430.37,,0.0271,,,,,,480.7,113.12,1.869,0.016,0.91129,0.00332,0.0011
1010.0,430.15,,0.027,,,,,,478.2,112.21,1.811,0.016,0.87857,0.00315,0.001
1015.0,429.91,,0.0271,,,,,,491.5,112.54,1.8,0.016,0.85892,0.003,0.001
1020.0,429.66,,0.0269,,,,,,500.9,113.29,1.836,0.016,0.89106,0.00314,0.0011
1025.0,429.44,,0.027,,,,,,474.1,112.99,1.806,0.016,0.85911,0.00318,0.001
1030.0,429.19,,0.0272,,,,,,437.6,114.01,1.769,0.016,0.83048,0.00341,0.001
1035.0,428.95,,0.027,,,,,,459.7,113.28,1.754,0.015,0.87594,0.00294,0.001
1040.0,428.69,,0.0271,,,,,,482.1,113.6,1.852,0.016,0.88403,0.0032,0.0011
1045.0,428.47,,0.027,,,,,,470.4,114.17,1.824,0.016,0.87117,0.00335,0.001
1050.0,428.22,,0.0269,,,,,,448.0,114.78,1.791,0.015,0.86983,0.0032,0.001
1055.0,427.97,,0.0271,,,,,,449.5,114.94,1.814,0.016,0.88366,0.00332,0.001
1065.0,427.48,,0.0269,,,,,,444.9,114.82,1.775,0.015,0.88714,0.003,0.001
1070.0,427.23,,0.027,,,,,,481.2,114.68,1.825,0.016,0.89955,0.00337,0.001
1075.0,426.99,,0.0271,,,,,,495.7,117.15,1.868,0.017,0.9099,0.00336,0.0011
1080.0,426.75,,0.027,,,,,,496.1,116.28,1.836,0.016,0.90658,0.00321,0.0011
1085.0,426.52,,0.0271,,,,,,460.2,115.86,1.785,0.016,0.85678,0.00343,0.001
1090.0,426.27,,0.027,,,,,,458.7,116.22,1.791,0.016,0.86687,0.00315,0.001
1095.0,426.02,,0.027,,,,,,499.7,116.38,1.762,0.016,0.87002,0.00331,0.001
1100.0,425.79,,0.027,,,,,,486.5,116.66,1.807,0.016,0.88914,0.00341,0.001
1105.0,425.53,,0.0272,,,,,,508.0,115.48,1.834,0.016,0.91322,0.00338,0.0
1110.0,425.3,,0.027,,,,,,485.6,116.94,1.82,0.016,0.92695,0.00394,0.0
1115.0,425.05,,0.0269,,,,,,474.2,117.09,1.832,0.016,0.87993,0.00346,0.001
1120.0,424.82,,0.027,,,,,,510.1,116.45,1.752,0.015,0.85083,0.00321,0.001
1125.0,424.56,,0.027,,,,,,488.0,117.52,1.739,0.016,0.83805,0.00324,0.001
1130.0,424.3,,0.027,,,,,,511.4,117.72,1.781,0.016,0.87561,0.00337,0.001
1135.0,424.06,,0.027,,,,,,474.2,117.1,1.775,0.016,0.85072,0.00312,0.001
1140.0,423.79,,0.0272,,,,,,504.8,117.75,1.831,0.017,0.8761,0.00336,0.001
1145.0,423.55,,0.027,,,,,,527.0,116.95,1.845,0.017,0.9159,0.00321,0.001
1150.0,423.32,,0.0271,,,,,,523.6,117.53,1.845,0.016,0.87317,0.00395,0.001
1155.0,423.05,,0.027,,,,,,514.4,118.24,1.858,0.017,0.8987,0.00373,0.001
1160.0,422.83,,0.027,,,,,,519.3,118.14,1.841,0.016,0.8444,0.00326,0.001
1165.0,422.57,,0.027,,,,,,518.6,118.62,1.819,0.016,0.8608,0.00337,0.001
1170.0,422.32,,0.0269,,,,,,569.4,119.11,1.844,0.017,0.88253,0.00383,0.001
1175.0,422.08,,0.027,,,,,,540.7,118.64,1.892,0.017,0.93836,0.00314,0.001
1180.0,421.85,,0.0269,,,,,,551.4,116.76,1.813,0.016,0.87968,0.0034,0.001
1185.0,421.59,,0.027,,,,,,518.6,118.97,1.724,0.016,0.81412,0.00302,0.001
1190.0,421.32,,0.027,,,,,,527.2,119.51,1.743,0.016,0.82694,0.00348,0.001
1195.0,421.06,,0.0268,,,,,,530.7,118.77,1.835,0.017,0.85324,0.0029,0.001
1200.0,420.81,,0.027,,,,,,516.5,119.65,1.814,0.017,0.82202,0.00297,0.001
1205.0,420.56,,0.0269,,,,,,509.8,120.66,1.748,0.016,0.83707,0.00345,0.001
1210.0,420.29,,0.027,,,,,,540.3,121.39,1.804,0.017,0.83111,0.0031,0.001
1215.0,420.04,,0.027,,,,,,551.7,120.16,1.807,0.016,0.83419,0.00343,0.001
1220.0,419.79,,0.027,,,,,,544.2,119.97,1.763,0.016,0.84736,0.00351,0.001
1225.0,419.53,,0.0272,,,,,,522.2,121.81,1.804,0.017,0.8662,0.00314,0.001
1230.0,419.28,,0.0271,,,,,,533.8,120.37,1.796,0.017,0.86716,0.00298,0.001
1235.0,419.03,,0.027,,,,,,557.1,120.66,1.853,0.017,0.90941,0.00339,0.001
1240.0,418.78,,0.0269,,,,,,541.5,119.19,1.897,0.017,0.92897,0.00334,0.0011
1245.0,418.55,,0.0272,,,,,,577.4,120.3,1.922,0.017,0.91431,0.00326,0.001
1250.0,418.31,,0.0268,,,,,,566.3,119.81,1.795,0.016,0.85351,0.00304,0.001
1255.0,418.04,,0.0268,,,,,,545.1,122.51,1.75,0.016,0.85307,0.00346,0.001
1260.0,417.79,,0.0269,,,,,,526.7,122.18,1.731,0.016,0.85192,0.00353,0.0009
1265.0,417.52,,0.0271,,,,,,516.5,120.88,1.759,0.016,0.85071,0.00368,0.0009
1270.0,417.25,,0.027,,,,,,543.5,121.68,1.796,0.017,0.86692,0.00329,0.001
1275.0,416.99,,0.0269,,,,,,580.3,121.6,1.774,0.017,0.85514,0.00338,0.001
1280.0,416.73,,0.027,,,,,,523.1,122.84,1.785,0.017,0.84335,0.00367,0.001
1285.0,416.46,,0.0271,,,,,,550.7,122.09,1.799,0.017,0.88567,0.00402,0.001
1290.0,416.2,,0.0268,,,,,,552.2,122.41,1.821,0.017,0.88785,0.00333,0.001
1295.0,415.95,,0.0269,,,,,,550.4,121.81,1.795,0.017,0.85663,0.00347,0.001
1300.0,415.69,,0.0271,,,,,,538.1,123.32,1.743,0.017,0.84502,0.00398,0.001
1305.0,415.43,,0.0269,,,,,,554.7,123.97,1.769,0.017,0.87296,0.00361,0.001
1310.0,415.16,,0.0268,,,,,,542.5,121.65,1.834,0.017,0.90278,0.00371,0.001
1315.0,414.92,,0.0269,,,,,,551.5,122.15,1.804,0.017,0.88463,0.00391,0.001
1320.0,414.66,,0.027,,,,,,547.1,123.7,1.763,0.017,0.86291,0.00409,0.0009
1330.0,414.13,,0.0267,,,,,,550.0,123.08,1.769,0.017,0.86033,0.00365,0.001
1335.0,413.87,,0.0268,,,,,,533.3,123.08,1.746,0.018,0.84985,0.00403,0.0009
1340.0,413.6,,0.027,,,,,,590.2,124.2,1.795,0.018,0.89176,0.00344,0.001
1345.0,413.34,,0.027,,,,,,605.3,124.55,1.843,0.018,0.88517,0.00347,0.001
1350.0,413.09,,0.0268,,,,,,578.0,123.04,1.764,0.017,0.87195,0.00381,0.0009
1355.0,412.82,,0.0269,,,,,,556.1,124.77,1.76,0.017,0.83972,0.00356,0.0009
1360.0,412.53,,0.027,,,,,,593.3,126.54,1.787,0.017,0.8503,0.00348,0.0009
1365.0,412.27,,0.0269,,,,,,575.4,125.46,1.805,0.018,0.86153,0.0035,0.0009
1370.0,412.0,,0.0269,,,,,,607.3,125.32,1.859,0.018,0.88122,0.00417,0.001
1375.0,411.74,,0.027,,,,,,586.4,126.29,1.909,0.018,0.90817,0.00415,0.001
1380.0,411.49,,0.0268,,,,,,607.7,124.81,1.869,0.018,0.89967,0.00426,0.001
1385.0,411.23,,0.0268,,,,,,595.3,125.73,1.821,0.018,0.88647,0.00405,0.001
1390.0,410.97,,0.0269,,,,,,607.8,127.1,1.776,0.018,0.86821,0.00421,0.0009
1395.0,410.71,,0.0268,,,,,,593.2,126.2,1.721,0.018,0.86924,0.00362,0.0009
1400.0,410.43,,0.0269,,,,,,554.9,125.46,1.715,0.017,0.83991,0.00342,0.0009
1405.0,410.16,,0.0269,,,,,,576.4,125.95,1.693,0.017,0.82412,0.00347,0.0009
