Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
145.0,161.29,,0.0242,,,,,,460.2,0.81,1.756,0.008,0.33698,0.00024,0.0174
150.0,160.68,,0.0239,,,,,,541.9,2.39,1.687,0.008,0.35346,0.00025,0.0143
155.0,160.11,,0.0238,,,,,,666.3,2.38,1.752,0.019,0.40194,0.00028,0.0159
160.0,159.64,,0.0241,,,,,,775.2,60.13,1.903,0.022,0.45498,0.00033,0.0168
165.0,159.22,,0.024,,,,,,856.6,285.37,1.892,0.033,0.4817,0.00036,0.0166
170.0,158.86,,0.0243,,,,,,849.8,415.12,1.876,0.034,0.49031,0.00037,0.0182
175.0,158.48,,0.0243,,,,,,842.1,430.58,1.842,0.038,0.49014,0.0,0.0171
180.0,158.12,,0.0244,,,,,,857.8,412.43,1.902,0.04,0.5019,0.0,0.0226
185.0,157.77,,0.0243,,,,,,882.7,376.31,1.938,0.041,0.51749,0.00041,0.0235
190.0,157.43,,0.0242,,,,,,888.6,350.96,2.003,0.042,0.53797,0.00043,0.0232
195.0,157.11,,0.0244,,,,,,936.0,328.59,2.033,0.04,0.55194,0.0,0.0224
200.0,156.8,,0.0244,,,,,,953.2,313.28,1.978,0.039,0.53282,0.0,0.0209
205.0,156.47,,0.0244,,,,,,883.9,303.51,1.895,0.035,0.52463,0.0,0.0211
210.0,156.14,,0.0244,,,,,,857.8,301.39,1.933,0.036,0.52254,0.0,0.0194
215.0,155.83,,0.0244,,,,,,861.7,300.24,1.878,0.036,0.52579,0.00043,0.0207
220.0,155.5,,0.0245,,,,,,885.7,300.76,2.016,0.038,0.5562,0.00046,0.0202
225.0,155.18,,0.0244,,,,,,982.6,291.82,2.126,0.037,0.59115,0.0005,0.0205
230.0,154.94,,0.0245,,,,,,909.4,290.26,2.001,0.036,0.57142,0.00048,0.0212
235.0,154.63,,0.0244,,,,,,833.0,278.76,1.97,0.035,0.54776,0.00047,0.0191
240.0,154.33,,0.0246,,,,,,840.7,281.19,1.95,0.035,0.5439,0.00047,0.0195
245.0,154.04,,0.0244,,,,,,834.3,272.31,1.928,0.035,0.54162,0.0,0.0202
250.0,153.72,,0.0245,,,,,,794.2,272.97,1.975,0.036,0.55358,0.0,0.0196
255.0,153.45,,0.0244,,,,,,835.7,265.83,2.017,0.033,0.5397,0.0,0.0184
260.0,153.15,,0.0244,,,,,,798.8,264.58,2.046,0.034,0.59933,0.0,0.0189
270.0,152.59,,0.0243,,,,,,766.1,257.92,1.846,0.03,0.52643,0.00092,0.0163
275.0,152.28,,0.0245,,,,,,795.2,262.06,1.874,0.03,0.52151,0.0,0.0151
280.0,151.97,,0.0245,,,,,,795.3,260.7,1.977,0.032,0.5714,0.0,0.0166
285.0,151.68,,0.0243,,,,,,841.4,259.23,2.074,0.034,0.58644,0.0,0.019
290.0,151.4,,0.0244,,,,,,813.0,258.46,2.115,0.034,0.60667,0.0,0.0204
295.0,151.14,,0.0245,,,,,,828.2,258.42,2.069,0.033,0.58555,0.0,0.0164
300.0,150.84,,0.0245,,,,,,768.2,258.32,1.927,0.031,0.54831,0.0,0.0156
305.0,150.54,,0.0245,,,,,,744.9,261.58,1.877,0.027,0.53322,0.00045,0.0159
310.0,150.23,,0.0244,,,,,,770.6,260.16,1.941,0.027,0.55588,0.00046,0.0155
315.0,149.92,,0.0244,,,,,,814.6,259.36,2.039,0.029,0.5752,0.0,0.0189
320.0,149.64,,0.0245,,,,,,803.8,263.69,2.023,0.029,0.58622,0.0,0.0167
325.0,149.36,,0.0244,,,,,,779.5,267.08,1.952,0.031,0.54291,0.0,0.018
330.0,149.05,,0.0244,,,,,,759.4,264.21,1.924,0.031,0.52669,0.0,0.0202
335.0,148.75,,0.0245,,,,,,727.3,263.92,1.879,0.03,0.54893,0.0,0.016
340.0,148.43,,0.0245,,,,,,782.8,265.54,1.946,0.031,0.56721,0.0,0.0184
345.0,148.12,,0.0242,,,,,,812.9,264.37,2.01,0.032,0.56834,0.0,0.0202
350.0,147.85,,0.0244,,,,,,810.4,267.28,2.0,0.032,0.58136,0.0,0.0202
355.0,147.54,,0.0245,,,,,,816.5,267.06,2.019,0.032,0.58296,0.00047,0.0191
360.0,147.27,,0.0243,,,,,,781.6,267.22,1.906,0.03,0.55324,0.00044,0.018
365.0,146.94,,0.0245,,,,,,764.3,270.11,1.836,0.029,0.52117,0.00043,0.0182
370.0,146.62,,0.0242,,,,,,782.9,266.16,1.833,0.029,0.54317,0.00043,0.0185
375.0,146.28,,0.0244,,,,,,821.1,268.59,1.923,0.033,0.54945,0.00045,0.0198
380.0,145.98,,0.0244,,,,,,858.9,267.33,1.942,0.033,0.55963,0.00045,0.0146
385.0,145.67,,0.0245,,,,,,842.1,274.18,1.939,0.033,0.56321,0.00044,0.0194
390.0,145.36,,0.0244,,,,,,805.2,274.65,1.862,0.032,0.56209,0.00043,0.0182
395.0,145.04,,0.0243,,,,,,784.4,272.09,1.867,0.032,0.54749,0.00043,0.0186
400.0,144.69,,0.0244,,,,,,803.3,273.93,1.911,0.032,0.55623,0.00044,0.0169
405.0,144.39,,0.0242,,,,,,853.1,274.83,1.93,0.033,0.57991,0.00044,0.0179
410.0,144.06,,0.0242,,,,,,866.2,275.57,1.976,0.033,0.58665,0.00045,0.0169
415.0,143.77,,0.0244,,,,,,828.7,283.78,1.966,0.033,0.5648,0.00044,0.0166
420.0,143.46,,0.0243,,,,,,776.5,282.55,1.851,0.031,0.53558,0.00041,0.0153
425.0,143.11,,0.0243,,,,,,794.2,285.84,1.846,0.031,0.54475,0.00042,0.0159
430.0,142.77,,0.0244,,,,,,821.3,285.61,1.946,0.032,0.561,0.00044,0.0175
435.0,142.46,,0.0243,,,,,,797.0,286.78,1.924,0.032,0.55956,0.00044,0.0173
440.0,142.15,,0.0244,,,,,,801.6,290.83,1.925,0.032,0.56618,0.00043,0.0173
445.0,141.81,,0.0242,,,,,,834.7,288.86,1.955,0.032,0.58066,0.0,0.0188
450.0,141.5,,0.0243,,,,,,825.4,289.54,1.931,0.032,0.57111,0.0,0.0236
455.0,141.19,,0.0243,,,,,,787.2,287.41,1.959,0.032,0.58304,0.0,0.0256
460.0,140.85,,0.0244,,,,,,822.4,288.23,1.99,0.033,0.57363,0.0,0.0173
465.0,140.57,,0.0243,,,,,,774.0,284.96,1.842,0.031,0.54575,0.0,0.0165
470.0,140.21,,0.0242,,,,,,779.5,286.53,1.931,0.032,0.55903,0.0,0.0176
475.0,139.89,,0.0242,,,,,,819.2,285.86,2.03,0.034,0.5854,0.00046,0.0197
480.0,139.59,,0.0242,,,,,,840.5,282.98,2.015,0.034,0.58638,0.00046,0.0193
485.0,139.29,,0.0242,,,,,,810.6,284.49,2.011,0.034,0.58224,0.0,0.0196
490.0,138.99,,0.0242,,,,,,767.9,283.56,1.919,0.032,0.55814,0.0,0.0215
495.0,138.68,,0.0244,,,,,,771.6,281.05,1.889,0.032,0.55545,0.00043,0.0196
500.0,138.33,,0.0243,,,,,,795.6,285.36,1.968,0.034,0.5718,0.00045,0.0185
505.0,138.04,,0.0244,,,,,,853.0,282.32,2.067,0.035,0.59832,0.00048,0.0208
510.0,137.74,,0.0244,,,,,,862.5,281.14,2.063,0.036,0.58575,0.00048,0.0202
515.0,137.46,,0.0243,,,,,,798.5,275.73,1.986,0.035,0.56976,0.00047,0.0188
520.0,137.16,,0.0244,,,,,,742.2,278.01,1.899,0.033,0.5579,0.00045,0.0177
525.0,136.84,,0.0244,,,,,,743.0,274.06,1.883,0.033,0.54222,0.0,0.0162
535.0,136.23,,0.0243,,,,,,856.5,271.6,2.054,0.037,0.60305,0.0005,0.0221
540.0,135.97,,0.0243,,,,,,835.9,268.58,1.962,0.036,0.58965,0.00048,0.0206
545.0,135.68,,0.0244,,,,,,775.7,271.9,1.84,0.034,0.5531,0.00046,0.0194
550.0,135.37,,0.0243,,,,,,773.9,268.92,1.826,0.034,0.54976,0.00045,0.018
555.0,135.06,,0.0243,,,,,,801.0,269.55,1.923,0.036,0.56979,0.00048,0.02
560.0,134.78,,0.0243,,,,,,837.6,266.01,2.013,0.038,0.62301,0.00052,0.0209
565.0,134.5,,0.0244,,,,,,848.8,263.5,2.061,0.038,0.61818,0.0,0.0208
570.0,134.26,,0.0243,,,,,,757.7,261.81,1.879,0.035,0.55696,0.0,0.018
575.0,133.94,,0.0243,,,,,,742.9,260.26,1.863,0.035,0.55704,0.00047,0.0175
580.0,133.65,,0.0245,,,,,,812.8,261.85,1.988,0.037,0.59516,0.0005,0.0184
585.0,133.37,,0.0245,,,,,,833.0,259.6,2.058,0.039,0.60873,0.0,0.0192
590.0,133.11,,0.0244,,,,,,837.2,255.01,2.004,0.038,0.59499,0.0,0.0197
595.0,132.83,,0.0243,,,,,,760.0,255.73,2.01,0.037,0.57971,0.0005,0.0167
600.0,132.56,,0.0244,,,,,,798.6,254.08,1.986,0.037,0.56484,0.0,0.0195
605.0,132.28,,0.0244,,,,,,755.0,254.89,1.966,0.034,0.59721,0.0,0.0173
610.0,132.01,,0.0243,,,,,,776.3,251.48,1.978,0.034,0.60734,0.00054,0.0174
615.0,131.72,,0.0244,,,,,,843.3,252.79,2.097,0.036,0.58794,0.00052,0.0171
620.0,131.48,,0.0244,,,,,,801.7,250.27,2.032,0.035,0.5749,0.00051,0.015
625.0,131.21,,0.0244,,,,,,759.2,252.4,2.007,0.035,0.6045,0.00055,0.0166
630.0,130.93,,0.0245,,,,,,789.9,249.88,2.116,0.037,0.61435,0.0,0.0139
635.0,130.68,,0.0245,,,,,,812.0,247.35,2.17,0.038,0.61907,0.0,0.0166
640.0,130.42,,0.0246,,,,,,768.5,247.66,2.164,0.038,0.58423,0.00054,0.0141
645.0,130.19,,0.0244,,,,,,781.3,243.11,2.061,0.032,0.57739,0.00052,0.0149
650.0,129.91,,0.0245,,,,,,749.6,242.49,1.979,0.031,0.58892,0.0,0.0135
655.0,129.66,,0.0244,,,,,,779.0,241.32,2.02,0.032,0.62916,0.0,0.0141
660.0,129.37,,0.0244,,,,,,855.5,239.26,2.217,0.035,0.62712,0.00059,0.0156
665.0,129.16,,0.0245,,,,,,802.3,239.25,2.193,0.035,0.58509,0.00054,0.013
670.0,128.92,,0.0245,,,,,,721.6,238.43,2.021,0.032,0.57655,0.00055,0.0115
675.0,128.66,,0.0244,,,,,,751.9,235.4,2.014,0.028,0.60892,0.00057,0.0118
680.0,128.4,,0.0245,,,,,,763.2,232.65,2.053,0.029,0.62651,0.0,0.0112
685.0,128.16,,0.0244,,,,,,800.7,229.9,2.146,0.03,0.6393,0.0,0.0118
690.0,127.91,,0.0244,,,,,,824.8,231.99,2.203,0.031,0.58573,0.0,0.0109
695.0,127.71,,0.0245,,,,,,719.6,231.69,2.077,0.029,0.56992,0.0,0.0099
700.0,127.44,,0.0245,,,,,,702.8,229.37,1.982,0.028,0.58482,0.0,0.0097
705.0,127.21,,0.0246,,,,,,700.7,229.94,2.043,0.029,0.62686,0.0,0.0109
710.0,126.95,,0.0245,,,,,,745.8,226.39,2.148,0.031,0.6556,0.0,0.0123
715.0,126.73,,0.0246,,,,,,803.7,225.12,2.229,0.027,0.65392,0.0,0.0105
720.0,126.51,,0.0244,,,,,,753.8,223.98,2.184,0.027,0.63034,0.00062,0.01
725.0,126.29,,0.0246,,,,,,712.1,224.47,2.157,0.027,0.59393,0.00061,0.0091
730.0,126.06,,0.0247,,,,,,694.5,222.97,2.103,0.026,0.60349,0.00061,0.0095
735.0,125.84,,0.0245,,,,,,683.0,220.27,2.103,0.026,0.6382,0.00066,0.0113
740.0,125.59,,0.0246,,,,,,728.5,219.75,2.255,0.028,0.64103,0.00066,0.0097
745.0,125.39,,0.0247,,,,,,733.0,218.28,2.256,0.028,0.5927,0.00062,0.0086
750.0,125.18,,0.0247,,,,,,661.1,217.13,2.099,0.027,0.58259,0.00062,0.0086
755.0,124.95,,0.0245,,,,,,656.6,214.12,2.071,0.021,0.63727,0.00067,0.0094
760.0,124.72,,0.0246,,,,,,679.0,214.65,2.221,0.022,0.63742,0.0,0.0106
765.0,124.5,,0.0245,,,,,,713.3,212.14,2.328,0.024,0.61619,0.0,0.0101
770.0,124.32,,0.0245,,,,,,648.1,208.34,2.114,0.022,0.57575,0.0,0.0103
775.0,124.12,,0.0245,,,,,,594.0,209.43,2.023,0.021,0.60819,0.0,0.009
780.0,123.87,,0.0247,,,,,,626.3,208.48,2.151,0.023,0.63395,0.0007,0.0104
785.0,123.69,,0.0248,,,,,,623.6,206.53,2.142,0.023,0.65027,0.00074,0.0099
790.0,123.47,,0.0247,,,,,,625.6,205.02,2.249,0.025,,,
800.0,123.12,,0.0246,,,,,,575.4,199.06,1.972,0.022,0.57937,0.0,0.0084
805.0,122.88,,0.0246,,,,,,536.8,198.9,1.97,0.022,0.57579,0.0,0.0086
810.0,122.68,,0.0247,,,,,,621.6,198.26,2.187,0.026,0.65096,0.0,0.0091
815.0,122.48,,0.0248,,,,,,634.6,194.55,2.405,0.021,0.71179,0.0,0.0111
820.0,122.34,,0.0248,,,,,,599.0,193.97,2.238,0.02,0.66518,0.0,0.0104
825.0,122.14,,0.0248,,,,,,554.6,191.42,2.11,0.019,0.64667,0.0,0.0096
830.0,121.95,,0.0247,,,,,,563.6,189.1,2.112,0.019,0.58943,0.0,0.0089
835.0,121.76,,0.0247,,,,,,604.8,185.84,2.196,0.02,0.62196,0.00079,0.0101
840.0,121.58,,0.0248,,,,,,634.5,183.9,2.451,0.023,0.71238,0.00089,0.0114
845.0,121.43,,0.0247,,,,,,625.9,181.35,2.512,0.023,0.68387,0.0,0.0106
850.0,121.28,,0.0246,,,,,,532.5,179.43,2.226,0.021,0.62829,0.0,0.0102
855.0,121.1,,0.0249,,,,,,510.8,178.68,2.09,0.02,0.59582,0.0,0.0101
860.0,120.92,,0.0249,,,,,,538.1,177.3,2.259,0.021,0.63824,0.0,0.0107
865.0,120.73,,0.0248,,,,,,590.4,173.42,2.62,0.025,0.7298,0.00099,0.012
870.0,120.62,,0.0247,,,,,,587.1,168.69,2.433,0.024,0.64583,0.00093,0.0118
875.0,120.46,,0.0247,,,,,,532.4,168.8,2.285,0.022,0.62462,0.00088,0.011
880.0,120.28,,0.0248,,,,,,541.9,165.91,2.344,0.024,0.64618,0.00093,0.0126
885.0,120.16,,0.0248,,,,,,525.4,164.1,2.385,0.024,0.62724,0.00094,0.0123
890.0,119.98,,0.0249,,,,,,561.6,163.5,2.464,0.025,0.66575,0.001,0.0127
895.0,119.86,,0.0248,,,,,,555.4,158.91,2.452,0.026,0.66806,0.00102,0.0139
900.0,119.71,,0.025,,,,,,554.4,157.17,2.372,0.025,0.67314,0.00099,0.0132
905.0,119.58,,0.0249,,,,,,498.9,152.78,2.318,0.025,0.61624,0.00099,0.0125
910.0,119.42,,0.0249,,,,,,581.4,149.97,2.623,0.029,0.69571,0.00113,0.0154
915.0,119.29,,0.0249,,,,,,608.0,149.74,2.802,0.041,0.75769,0.00124,0.018
920.0,119.2,,0.0249,,,,,,486.3,146.79,2.276,0.035,0.66305,0.00105,0.0146
925.0,119.05,,0.0252,,,,,,457.3,144.33,2.19,0.034,0.62887,0.0,0.0158
930.0,118.9,,0.0251,,,,,,483.6,141.3,2.295,0.037,0.64612,0.0,0.0164
935.0,118.79,,0.0249,,,,,,492.1,137.13,2.386,0.04,0.67074,0.00118,0.0174
940.0,118.64,,0.025,,,,,,532.1,134.46,2.698,0.046,0.78609,0.00137,0.0195
945.0,118.57,,0.025,,,,,,476.8,131.27,2.524,0.057,0.74089,0.00132,0.021
950.0,118.45,,0.0252,,,,,,405.2,129.34,2.181,0.05,0.62089,0.00116,0.0179
955.0,118.33,,0.0251,,,,,,361.3,125.99,2.023,0.049,0.5755,0.0,0.0179
960.0,118.2,,0.0251,,,,,,355.1,123.29,2.231,0.054,0.63656,0.0,0.0214
965.0,118.08,,0.0252,,,,,,405.1,121.3,2.685,0.077,0.72703,0.0,0.0277
970.0,117.99,,0.0251,,,,,,393.3,118.48,2.658,0.08,0.80731,0.0,0.0293
975.0,117.9,,0.0252,,,,,,316.4,114.46,2.364,0.072,0.69218,0.0,0.0272
980.0,117.8,,0.0251,,,,,,289.8,112.6,2.346,0.073,0.66189,0.0,0.0273
985.0,117.69,,0.0252,,,,,,302.6,107.8,2.644,0.101,0.79777,0.00169,0.0338
990.0,117.61,,0.0252,,,,,,311.4,106.85,2.839,0.107,0.84694,0.0018,0.0352
995.0,117.54,,0.0252,,,,,,273.4,104.72,2.691,0.118,0.77857,0.0,0.0373
1000.0,117.45,,0.0254,,,,,,217.7,101.84,2.441,0.112,0.71257,0.0,0.0349
1005.0,117.37,,0.0253,,,,,,187.4,99.97,2.22,0.116,0.62936,0.00156,0.0369
1010.0,117.27,,0.0253,,,,,,178.4,96.74,2.438,0.13,0.66333,0.00175,0.0389
1015.0,117.18,,0.0254,,,,,,163.4,94.32,2.534,0.137,0.71578,0.0,0.0437
1020.0,117.12,,0.0254,,,,,,121.9,93.66,2.106,0.118,0.60786,0.0,0.0381
1025.0,117.01,,0.0254,,,,,,116.5,90.07,2.244,0.142,0.67221,0.0,0.0427
1030.0,116.93,,0.0252,,,,,,132.3,86.34,2.561,0.169,0.78478,0.0,0.0507
1035.0,116.87,,0.0254,,,,,,115.8,84.5,2.572,0.198,0.79919,0.0,0.055
1040.0,116.79,,0.0254,,,,,,90.7,81.88,2.273,0.185,0.66853,0.0,0.0524
1045.0,116.74,,0.0254,,,,,,71.7,80.28,1.925,0.159,0.57973,0.00175,0.0415
1050.0,116.64,,0.0254,,,,,,61.3,78.36,1.915,0.17,0.65663,0.00186,0.0466
1055.0,116.56,,0.0256,,,,,,69.9,76.39,2.098,0.213,0.69373,0.00215,0.0522
1065.0,116.43,,0.0256,,,,,,53.0,73.91,2.382,0.27,0.87767,0.00272,0.0739
1070.0,116.4,,0.0255,,,,,,37.8,69.48,1.796,0.205,0.65876,0.00208,0.0563
1075.0,116.31,,0.0256,,,,,,35.1,68.0,1.672,0.213,0.60033,0.00196,0.055
1080.0,116.24,,0.0254,,,,,,29.9,66.76,1.725,0.24,0.63147,0.00221,0.0621
1085.0,116.18,,0.0255,,,,,,30.6,64.31,1.845,0.279,0.73234,0.0,0.0806
1090.0,116.11,,0.0256,,,,,,0.0,63.88,2.303,0.346,0.88074,0.0,0.0881
1095.0,116.07,,0.0255,,,,,,23.1,60.92,2.137,0.33,0.7449,0.00285,0.0897
1100.0,116.02,,0.0257,,,,,,15.2,61.36,1.634,0.246,0.56629,0.00212,0.0622
1105.0,115.95,,0.0257,,,,,,13.6,57.17,1.439,0.245,0.56065,0.0,0.0592
1110.0,115.87,,0.0256,,,,,,20.8,56.17,1.826,0.305,0.63126,0.0,0.0721
1115.0,115.8,,0.0257,,,,,,0.0,55.54,2.116,0.399,0.70337,0.003,0.0884
1120.0,115.77,,0.0255,,,,,,17.6,54.19,1.712,0.325,0.58185,0.00245,0.0852
1125.0,115.7,,0.0257,,,,,,17.4,52.88,1.821,0.338,0.60098,0.00254,0.0911
1130.0,115.63,,0.0257,,,,,,0.0,50.49,2.144,0.416,0.67942,0.00313,0.117
1135.0,115.61,,0.0256,,,,,,14.8,50.24,1.812,0.379,0.61916,0.00265,0.0979
1140.0,115.54,,0.0256,,,,,,11.8,47.72,1.739,0.367,0.6662,0.00257,0.0958
1145.0,115.48,,0.0256,,,,,,9.0,45.05,1.855,0.408,0.73179,0.00286,0.1098
1150.0,115.44,,0.0256,,,,,,0.0,42.58,1.889,0.417,0.60922,0.00291,0.1058
1155.0,115.38,,0.0258,,,,,,0.0,42.9,2.303,0.527,0.81154,0.0035,0.1305
1160.0,115.34,,0.0257,,,,,,0.0,41.06,2.845,0.645,0.9299,0.00425,0.1703
