Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
415.0,446.38,,0.0229,,,,,,773.5,126.88,1.842,0.002,0.03172,0.0,0.0
420.0,446.12,,0.0228,,,,,,686.9,129.92,1.674,0.002,0.00766,0.0,0.0
425.0,445.8,,0.0227,,,,,,660.0,131.64,1.653,0.002,0.00071,0.0,0.0001
430.0,445.46,,0.0229,,,,,,720.6,136.78,1.798,0.002,0.02284,0.0,0.0002
435.0,445.17,,0.0228,,,,,,717.4,138.53,1.771,0.002,0.0232,0.0,0.0001
440.0,444.89,,0.0227,,,,,,676.0,136.75,1.711,0.002,0.02816,0.0,0.0001
445.0,444.56,,0.0229,,,,,,721.3,136.67,1.797,0.002,0.01339,0.0,0.0
450.0,444.28,,0.0228,,,,,,716.7,135.27,1.831,0.002,0.02686,0.0,0.0
455.0,444.0,,0.0226,,,,,,689.6,133.47,1.732,0.002,0.01762,0.0,0.0
460.0,443.71,,0.0228,,,,,,689.4,132.88,1.691,0.002,0.03186,0.0,0.0
465.0,443.4,,0.023,,,,,,735.9,131.93,1.815,0.002,0.03429,0.0,0.0
470.0,443.11,,0.0228,,,,,,759.9,131.67,1.88,0.002,0.00196,0.0,0.0
475.0,442.87,,0.0229,,,,,,725.4,131.6,1.769,0.002,0.0,0.0,0.0002
480.0,442.55,,0.0228,,,,,,738.1,131.56,1.819,0.002,0.01557,0.0,0.0001
485.0,442.27,,0.0229,,,,,,808.3,131.98,1.983,0.002,0.01051,0.0,0.0001
490.0,442.03,,0.0228,,,,,,728.7,133.28,1.81,0.002,0.04552,0.0,0.0001
495.0,441.73,,0.0229,,,,,,711.2,133.71,1.794,0.002,0.00824,0.0,0.0001
500.0,441.42,,0.0228,,,,,,787.2,133.67,1.923,0.002,0.0091,0.0,0.0002
505.0,441.19,,0.0229,,,,,,734.2,133.71,1.807,0.002,0.00297,0.0,0.0002
510.0,440.89,,0.0229,,,,,,703.4,134.42,1.798,0.002,0.00291,0.0,0.0001
515.0,440.59,,0.0228,,,,,,742.6,132.94,1.918,0.002,0.01697,0.0,0.0
520.0,440.33,,0.0228,,,,,,712.4,133.44,1.832,0.002,0.00406,0.0,0.0002
525.0,440.06,,0.0229,,,,,,673.1,133.99,1.761,0.002,0.01214,0.0,0.0001
535.0,,,0.0228,,,,,,718.6,,1.911,0.002,0.00084,0.0,0.0002
540.0,,,0.023,,,,,,698.5,,1.876,0.002,0.01313,0.0,0.0
545.0,,,0.0228,,,,,,683.4,,1.811,0.002,0.03059,0.0,0.0001
550.0,,,0.0229,,,,,,750.7,,1.924,0.002,0.02726,0.0,0.0
555.0,,,0.023,,,,,,776.8,,2.009,0.002,0.02214,0.0,0.0
560.0,,,0.0229,,,,,,658.7,,1.79,0.002,0.01538,0.0,0.0
565.0,,,0.0228,,,,,,669.1,,1.747,0.002,0.01485,0.0,0.0
570.0,,,0.0228,,,,,,727.4,,1.963,0.002,0.01396,0.0,0.0
575.0,,,0.0228,,,,,,770.5,,1.952,0.002,0.01528,0.0,0.0002
580.0,,,0.0228,,,,,,677.0,,1.808,0.002,0.04024,0.0,0.0
585.0,,,0.0229,,,,,,684.9,,1.813,0.002,0.0,0.0,0.0
590.0,,,0.0229,,,,,,765.2,,2.025,0.002,0.0,0.0,0.0
595.0,,,0.0228,,,,,,695.9,,1.926,0.002,0.01499,0.0,0.0
600.0,,,0.0229,,,,,,639.1,,1.79,0.002,0.01705,0.0,0.0001
605.0,,,0.0228,,,,,,696.4,,1.906,0.002,0.01513,0.0,0.0002
610.0,,,0.0228,,,,,,722.5,,1.974,0.002,0.0,0.0,0.0002
615.0,,,0.0228,,,,,,692.3,,1.872,0.002,0.01442,0.0,0.0001
620.0,,,0.0228,,,,,,712.5,,1.875,0.002,0.0183,0.0,0.0001
625.0,,,0.0231,,,,,,724.4,,1.973,0.002,0.02731,0.0,0.0001
630.0,,,0.0229,,,,,,704.8,,1.9,0.002,0.01886,0.0,0.0
635.0,,,0.023,,,,,,672.2,,1.81,0.002,0.0,0.0,0.0
640.0,,,0.023,,,,,,689.7,,1.836,0.002,0.00121,0.0,0.0
645.0,,,0.0228,,,,,,712.8,,1.991,0.002,0.00913,0.0,0.0
650.0,,,0.0229,,,,,,721.6,,1.98,0.002,0.02159,0.0,0.0
655.0,,,0.0229,,,,,,735.6,,1.923,0.002,0.00601,0.0,0.0
660.0,,,0.0229,,,,,,724.9,,1.977,0.002,0.0103,0.0,0.0
665.0,,,0.0228,,,,,,655.8,,1.8,0.002,0.00029,0.0,0.0
670.0,,,0.0229,,,,,,626.7,,1.82,0.002,0.00679,0.0,0.0
675.0,,,0.023,,,,,,697.3,,1.97,0.002,0.01444,0.0,0.0
680.0,,,0.0229,,,,,,657.8,,1.866,0.002,0.00183,0.0,0.0
685.0,,,0.023,,,,,,636.6,,1.847,0.002,0.01232,0.0,0.0
690.0,,,0.0229,,,,,,700.7,,2.012,0.002,0.0,0.0,0.0001
695.0,,,0.023,,,,,,685.0,,1.974,0.002,0.0,0.0,0.0
700.0,,,0.023,,,,,,616.3,,1.778,0.002,0.0,0.0,0.0
705.0,,,0.023,,,,,,653.1,,1.857,0.002,0.0,0.0,0.0003
710.0,,,0.023,,,,,,715.2,,2.005,0.002,0.0,0.0,0.0002
715.0,,,0.0229,,,,,,687.8,,1.894,0.002,0.01208,0.0,0.0
720.0,,,0.023,,,,,,601.5,,1.69,0.002,0.01398,0.0,0.0
725.0,,,0.0228,,,,,,645.6,,1.803,0.002,0.0179,0.0,0.0
730.0,,,0.0229,,,,,,732.0,,1.954,0.002,0.01593,0.0,0.0
735.0,,,0.0229,,,,,,656.6,,1.823,0.002,0.01172,0.0,0.0
740.0,,,0.023,,,,,,635.4,,1.754,0.002,0.00386,0.0,0.0
745.0,,,0.0229,,,,,,670.0,,1.852,0.002,0.00155,0.0,0.0
750.0,,,0.0228,,,,,,757.9,,2.039,0.002,0.01634,0.0,0.0001
755.0,,,0.0228,,,,,,675.3,,1.893,0.002,0.0,0.0,0.0002
760.0,,,0.0229,,,,,,616.2,,1.789,0.002,0.0,0.0,0.0003
765.0,,,0.0229,,,,,,698.8,,2.011,0.002,0.02563,0.0,0.0002
770.0,,,0.0229,,,,,,656.9,,1.951,0.002,0.02066,0.0,0.0001
775.0,,,0.0229,,,,,,614.0,,1.803,0.002,0.0,0.0,0.0
780.0,,,0.0228,,,,,,695.4,,1.983,0.002,0.02612,0.0,0.0
785.0,,,0.0228,,,,,,704.7,,2.08,0.002,0.0,0.0,0.0
790.0,,,0.0226,,,,,,651.3,,1.804,0.002,0.0,0.0,0.0
800.0,426.12,,0.0229,,,,,,706.1,121.49,2.081,0.002,0.0,0.0,0.0
805.0,425.91,,0.0229,,,,,,726.1,121.67,2.082,0.002,0.0,0.0,0.0001
810.0,425.71,,0.023,,,,,,621.3,122.27,1.757,0.002,0.0,0.0,0.0001
815.0,425.41,,0.023,,,,,,619.5,122.49,1.81,0.002,0.0181,0.0,0.0001
820.0,425.14,,0.0229,,,,,,676.4,121.43,2.04,0.002,0.0,0.0,0.0
825.0,424.95,,0.0229,,,,,,644.8,120.82,1.934,0.002,0.00189,0.0,0.0001
830.0,424.68,,0.0228,,,,,,663.3,119.97,1.959,0.002,0.00193,0.0,0.0002
835.0,424.43,,0.0229,,,,,,690.3,121.09,2.104,0.002,0.0,0.0,0.0001
840.0,424.24,,0.0228,,,,,,622.0,120.65,1.828,0.002,0.0,0.0,0.0
845.0,423.98,,0.0229,,,,,,609.0,120.53,1.745,0.002,0.0026,0.0,0.0001
850.0,423.67,,0.0229,,,,,,654.2,122.3,1.9,0.002,0.00376,0.0,0.0
855.0,423.48,,0.023,,,,,,593.6,121.04,1.805,0.002,0.0,0.0,0.0
860.0,423.19,,0.023,,,,,,615.0,121.3,1.849,0.002,0.01824,0.0,0.0002
865.0,422.93,,0.023,,,,,,670.2,121.58,2.027,0.002,0.01553,0.0,0.0002
870.0,422.73,,0.0229,,,,,,702.0,121.72,2.187,0.002,0.0,0.0,0.0001
876.0,422.48,,0.0229,,,,,,674.8,121.24,2.012,0.002,0.0,0.0,0.0
881.0,422.24,,0.023,,,,,,581.3,122.12,1.818,0.002,0.0,0.0,0.0
886.0,421.94,,0.0228,,,,,,677.1,123.05,1.994,0.002,0.00918,0.0,0.0
891.0,421.74,,0.0229,,,,,,639.5,122.23,1.899,0.002,0.0,0.0,0.0
896.0,421.51,,0.0228,,,,,,562.8,122.22,1.719,0.002,0.0,0.0,0.0
901.0,421.18,,0.0229,,,,,,648.0,122.96,1.945,0.002,0.0,0.0,0.0
906.0,420.96,,0.0228,,,,,,672.8,123.41,2.058,0.002,0.02364,0.0,0.0
911.0,420.75,,0.0228,,,,,,599.8,122.5,1.853,0.002,0.0,0.0,0.0001
916.0,420.47,,0.0229,,,,,,618.0,123.0,1.879,0.002,0.0,0.0,0.0002
921.0,420.21,,0.0228,,,,,,666.8,124.58,1.935,0.002,0.00936,0.0,0.0003
926.0,419.99,,0.0229,,,,,,605.7,124.79,1.822,0.002,0.0,0.0,0.0001
931.0,419.7,,0.0228,,,,,,601.8,123.18,1.799,0.002,0.0,0.0,0.0
936.0,419.44,,0.0229,,,,,,617.0,124.6,1.921,0.002,0.0,0.0,0.0
941.0,419.2,,0.0228,,,,,,646.5,125.23,1.901,0.002,0.00793,0.0,0.0
946.0,418.95,,0.023,,,,,,641.6,125.73,1.905,0.002,0.02357,0.0,0.0
951.0,418.68,,0.0229,,,,,,656.7,126.83,1.957,0.002,0.0,0.0,0.0
956.0,418.45,,0.023,,,,,,648.6,127.8,1.884,0.002,0.0,0.0,0.0001
961.0,418.19,,0.0229,,,,,,618.9,126.44,1.812,0.002,0.00547,0.0,0.0001
966.0,417.91,,0.0229,,,,,,627.0,126.3,1.997,0.002,0.0,0.0,0.0002
971.0,417.67,,0.0231,,,,,,648.4,126.68,1.986,0.002,0.0,0.0,0.0002
976.0,417.46,,0.0231,,,,,,579.3,123.48,1.855,0.002,0.0,0.0,0.0001
981.0,417.14,,0.0229,,,,,,571.4,124.79,1.863,0.002,0.0,0.0,0.0
986.0,416.92,,0.0228,,,,,,591.9,127.21,1.865,0.002,0.0,0.0,0.0
991.0,416.63,,0.0228,,,,,,609.4,128.08,1.901,0.002,0.0,0.0,0.0002
996.0,416.37,,0.0228,,,,,,627.9,128.13,1.948,0.002,0.0,0.0,0.0
1001.0,416.13,,0.0228,,,,,,560.5,128.73,1.863,0.002,0.0,0.0,0.0001
1006.0,415.83,,0.0228,,,,,,545.8,132.77,1.884,0.001,0.0,0.0,0.0002
1011.0,415.51,,0.0228,,,,,,581.7,139.09,1.93,0.001,0.0,0.0,0.0002
1016.0,415.25,,0.0223,,,,,,548.9,145.17,1.774,0.001,0.0,0.0,0.0001
1021.0,414.89,,0.0226,,,,,,526.6,143.45,1.659,0.001,0.0,0.0,0.0001
1026.0,414.52,,0.0227,,,,,,574.4,153.73,1.81,0.001,0.0,0.0,0.0001
1031.0,414.18,,0.0226,,,,,,620.5,154.42,1.943,0.001,0.0,0.0,0.0
1036.0,413.91,,0.0226,,,,,,555.4,154.74,1.354,0.001,0.0,0.0,0.0
1041.0,413.58,,0.0228,,,,,,549.9,155.63,1.847,0.001,0.0,0.0,0.0
1046.0,413.22,,0.0226,,,,,,579.0,158.33,1.967,0.002,0.0,0.0,0.0
1051.0,412.91,,0.0226,,,,,,571.4,162.29,1.893,0.002,0.0,0.0,0.0
1056.0,412.58,,0.0225,,,,,,550.8,167.23,1.831,0.002,0.00149,0.0,0.0
1066.0,411.89,,0.0225,,,,,,580.9,166.92,1.912,0.002,0.0,0.0,0.0
1071.0,411.55,,0.0226,,,,,,559.9,168.08,1.839,0.002,0.00373,0.0,0.0
1076.0,411.18,,0.0225,,,,,,586.6,165.58,1.999,0.002,0.00447,0.0,0.0001
1081.0,410.88,,0.0223,,,,,,584.7,165.02,1.985,0.002,0.00767,0.0,0.0
1086.0,410.58,,0.0227,,,,,,544.8,168.34,1.884,0.002,0.0,0.0,0.0
1091.0,410.19,,0.0224,,,,,,602.9,167.01,1.988,0.002,0.0,0.0,0.0
1096.0,409.91,,0.0226,,,,,,583.5,166.86,2.016,0.002,0.0,0.0,0.0
1101.0,409.59,,0.0224,,,,,,554.0,166.13,1.878,0.002,0.0,0.0,0.0
1106.0,409.23,,0.0226,,,,,,601.6,168.07,2.024,0.002,0.00794,0.0,0.0
1111.0,408.91,,0.0225,,,,,,636.6,165.56,2.054,0.002,0.00465,0.0,0.0
1116.0,408.65,,0.0224,,,,,,586.1,166.12,1.819,0.002,0.0,0.0,0.0
1121.0,408.26,,0.0226,,,,,,598.0,165.04,1.922,0.002,0.0,0.0,0.0
1126.0,407.93,,0.0225,,,,,,634.0,164.85,2.038,0.002,0.0,0.0,0.0
1131.0,407.66,,0.0225,,,,,,587.0,164.81,1.902,0.002,0.0,0.0,0.0
1136.0,407.3,,0.0224,,,,,,588.2,164.7,1.902,0.002,0.0,0.0,0.0
1141.0,406.97,,0.0225,,,,,,569.7,164.47,1.97,0.002,0.0,0.0,0.0
1146.0,406.67,,0.0225,,,,,,573.6,162.98,1.925,0.002,0.0,0.0,0.0001
1151.0,406.33,,0.0226,,,,,,622.7,163.6,2.053,0.002,0.0,0.0,0.0
1156.0,406.03,,0.0226,,,,,,611.2,162.3,1.978,0.002,0.0,0.0,0.0
1161.0,405.75,,0.0225,,,,,,546.3,163.26,1.822,0.002,0.0,0.0,0.0
1166.0,405.34,,0.0226,,,,,,596.0,162.42,1.961,0.002,0.0,0.0,0.0
1171.0,405.06,,0.0225,,,,,,647.2,162.93,1.993,0.002,0.0,0.0,0.0
1176.0,404.74,,0.0225,,,,,,597.2,161.77,1.957,0.002,0.0,0.0,0.0001
1181.0,404.4,,0.0226,,,,,,605.8,163.98,1.984,0.002,0.0,0.0,0.0
1186.0,404.11,,0.0226,,,,,,605.0,167.37,1.911,0.002,0.0,0.0,0.0
1191.0,403.74,,0.0224,,,,,,632.4,165.8,1.973,0.002,0.0,0.0,0.0001
1196.0,403.43,,0.0224,,,,,,604.4,165.39,2.013,0.002,0.0,0.0,0.0
1201.0,403.15,,0.0224,,,,,,552.8,163.58,1.84,0.002,0.0,0.0,0.0001
1206.0,402.77,,0.0224,,,,,,575.4,166.12,1.889,0.002,0.0,0.0,0.0001
1211.0,402.44,,0.0224,,,,,,593.4,165.6,1.995,0.002,0.0,0.0,0.0
1216.0,402.15,,0.0225,,,,,,586.9,166.94,1.881,0.002,0.0,0.0,0.0
1221.0,401.78,,0.0224,,,,,,589.9,166.92,1.97,0.002,0.0,0.0,0.0001
1226.0,401.45,,0.0224,,,,,,599.6,166.43,2.097,0.002,0.0,0.0,0.0
1231.0,401.19,,0.0224,,,,,,562.6,166.9,1.882,0.002,0.0,0.0,0.0
1236.0,400.82,,0.0225,,,,,,554.0,169.6,1.882,0.002,0.0,0.0,0.0
1241.0,400.45,,0.0222,,,,,,584.8,166.73,1.996,0.002,0.0,0.0,0.0001
1246.0,400.17,,0.0225,,,,,,579.2,169.6,1.914,0.002,0.0,0.0,0.0
1251.0,399.81,,0.0224,,,,,,550.4,170.76,1.992,0.002,0.0,0.0,0.0001
1256.0,399.46,,0.0226,,,,,,633.5,168.9,2.112,0.002,0.0,0.0,0.0
1261.0,399.19,,0.0224,,,,,,587.8,171.97,1.939,0.002,0.0,0.0,0.0002
1266.0,398.82,,0.0224,,,,,,596.9,171.29,1.925,0.002,0.0,0.0,0.0
1271.0,398.48,,0.0225,,,,,,589.7,171.26,1.933,0.002,0.0,0.0,0.0
1276.0,398.17,,0.0223,,,,,,580.0,169.5,1.88,0.002,0.00408,0.0,0.0
1281.0,397.78,,0.0224,,,,,,624.3,171.61,1.981,0.002,0.0,0.0,0.0
1286.0,397.47,,0.0224,,,,,,627.5,173.56,2.012,0.002,0.0,0.0,0.0
1291.0,397.17,,0.0224,,,,,,608.4,172.73,1.873,0.002,0.0,0.0,0.0001
1296.0,396.79,,0.0224,,,,,,594.2,172.54,1.891,0.002,0.0,0.0,0.0
1301.0,396.46,,0.0224,,,,,,579.2,173.54,1.883,0.002,0.00908,0.0,0.0002
1306.0,396.11,,0.0226,,,,,,571.6,174.95,1.885,0.002,0.0,0.0,0.0
1311.0,395.75,,0.0225,,,,,,604.4,174.5,1.963,0.002,0.0,0.0,0.0002
1316.0,395.42,,0.0224,,,,,,611.5,175.76,1.949,0.002,0.0,0.0,0.0
1321.0,395.09,,0.0222,,,,,,561.4,174.86,1.903,0.002,0.0,0.0,0.0001
1331.0,394.38,,0.0225,,,,,,595.0,179.6,1.964,0.002,0.0,0.0,0.0
1336.0,394.06,,0.0223,,,,,,586.3,177.97,1.87,0.002,0.0,0.0,0.0
1341.0,393.65,,0.0224,,,,,,604.4,180.01,2.018,0.002,0.0,0.0,0.0001
1346.0,393.34,,0.0224,,,,,,592.6,178.39,1.933,0.002,0.0,0.0,0.0002
1351.0,392.98,,0.0223,,,,,,563.6,180.41,1.892,0.002,0.0,0.0,0.0001
1356.0,392.57,,0.0223,,,,,,631.1,180.66,2.118,0.002,0.0,0.0,0.0
1361.0,392.29,,0.0224,,,,,,623.2,181.36,2.043,0.002,0.0,0.0,0.0
1366.0,391.94,,0.0223,,,,,,571.6,182.29,1.865,0.002,0.0,0.0,0.0
1371.0,391.52,,0.0225,,,,,,596.6,184.8,1.947,0.002,0.0,0.0,0.0
1376.0,391.17,,0.0222,,,,,,619.1,183.95,2.002,0.002,0.0,0.0,0.0
1381.0,390.82,,0.0223,,,,,,630.0,184.31,2.008,0.002,0.0,0.0,0.0
1386.0,390.44,,0.0223,,,,,,641.8,185.72,2.092,0.002,0.0,0.0,0.0
1391.0,390.12,,0.0223,,,,,,603.3,185.26,1.967,0.002,0.0,0.0,0.0001
1396.0,389.74,,0.0222,,,,,,573.1,186.16,1.952,0.002,0.0,0.0,0.0
1401.0,389.34,,0.0222,,,,,,644.8,186.32,2.043,0.002,0.0,0.0,0.0001
1406.0,389.03,,0.0222,,,,,,612.4,186.12,1.929,0.002,0.0,0.0,0.0
1411.0,388.62,,0.0222,,,,,,641.6,187.96,1.955,0.002,0.0,0.0,0.0
1416.0,388.24,,0.0223,,,,,,662.0,188.77,2.079,0.002,0.0,0.0,0.0
1421.0,387.93,,0.0225,,,,,,671.6,191.0,2.036,0.002,0.0,0.0,0.0
1426.0,387.51,,0.0222,,,,,,645.3,189.98,2.002,0.002,0.0,0.0,0.0
1431.0,387.18,,0.0223,,,,,,647.9,190.94,1.943,0.002,0.0,0.0,0.0
1436.0,386.8,,0.0223,,,,,,601.7,189.45,1.982,0.002,0.0,0.0,0.0001
1441.0,386.41,,0.0222,,,,,,641.2,190.13,1.939,0.002,0.0,0.0,0.0
1446.0,386.05,,0.0222,,,,,,613.6,193.91,1.936,0.002,0.00077,0.0,0.0001
1451.0,385.64,,0.0222,,,,,,657.4,191.98,2.021,0.002,0.0,0.0,0.0
1456.0,385.26,,0.0223,,,,,,649.8,195.08,2.073,0.002,0.0,0.0,0.0
1461.0,384.92,,0.0222,,,,,,655.4,195.22,1.969,0.002,0.0,0.0,0.0
1466.0,384.51,,0.0222,,,,,,659.5,195.67,1.985,0.002,0.0,0.0,0.0
1471.0,384.14,,0.0221,,,,,,662.6,195.13,1.934,0.002,0.0,0.0,0.0001
1476.0,383.76,,0.022,,,,,,644.9,196.1,1.944,0.002,0.0,0.0,0.0
