Time (s),Mass (g),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),HRR (kW/m2),MFR (kg/s)
0.0,-0.740789,0.2095372117,0.00047023210000000004,1.92547e-05,-2.463566319200129,0.026097518167994483
1.0,49.972426,0.2095210705,0.0004500639,1.78327e-05,-1.3168054533863949,0.025633589610461333
2.0,58.577593,0.2094745684,0.0004401432,1.599e-05,1.2831295525078252,0.02559347213629531
3.0,58.41078,0.209478502,0.00044318129999999995,1.47696e-05,1.0558795295902963,0.025394006467136826
4.0,58.631973,0.209520564,0.0004651388,1.51004e-05,-1.4052370561891618,0.0255981783380424
5.0,58.476104,0.20955058910000002,0.00047732549999999997,1.68406e-05,-3.169879243125595,0.025700237586243086
6.0,58.514299,0.20954029370000002,0.0004674096,1.73089e-05,-2.537074220572388,0.025849396397903283
7.0,58.69547,0.20951517809999998,0.000446654,1.4915e-05,-0.9202151573189723,0.0258028408455725
8.0,58.854862,0.2094673595,0.0004399429,1.3279399999999999e-05,1.7017229431369676,0.025391833595663698
9.0,58.604686,0.2094706392,0.00045170080000000003,1.21737e-05,1.4274147545883327,0.02550683989165999
10.0,58.457028,0.209508482,0.0004755037,1.29638e-05,-0.8495376294324973,0.02579478256312253
11.0,58.415345,0.2095339916,0.0004866094,1.5418e-05,-2.3103797304716256,0.025084627255673054
12.0,58.269946,0.2095187426,0.00047931330000000003,1.67666e-05,-1.450872741748062,0.02482014665304402
13.0,58.157715,0.2094847474,0.00046177219999999996,1.47387e-05,0.5025534838954955,0.024292975365766203
14.0,58.138109,0.2094276791,0.00045647350000000005,1.41522e-05,3.38886267126132,0.024021953021498413
15.0,57.976507,0.20943902090000002,0.00047236010000000004,1.50055e-05,2.6050844185398345,0.02363613087938809
16.0,57.935648,0.2094761515,0.0005000361,1.77492e-05,0.4637680160675643,0.023505302593711745
17.0,57.77537,0.20949707509999999,0.0005271987999999999,2.2541000000000003e-05,-0.8912386911695866,0.023099178619768516
18.0,57.573813,0.2094776743,0.0005939987,2.6244300000000002e-05,-0.7056362015470776,0.023453307873715898
19.0,57.533027,0.2094207621,0.0008752171,2.83982e-05,-0.8383388953614073,0.023404055037796166
20.0,57.374807,0.209338932,0.0013936494999999998,3.33577e-05,-2.2412930067781756,0.023649010006756524
21.0,57.175896,0.2091671027,0.0021075606,4.31882e-05,-1.342688462414778,0.023976251001621963
22.0,56.816891,0.2086656626,0.0030499543000000002,6.14216e-05,13.573654033968978,0.024278745136565232
23.0,56.736427,0.2077070499,0.0039228644,8.422010000000001e-05,52.39385796465279,0.024430027964869757
24.0,56.653506,0.20642106049999998,0.0047423526,0.0001090552,107.20100855311406,0.02423802408040257
25.0,56.55545,0.2049717111,0.0054604412,0.0001349086,174.92625553458606,0.02473591366413955
26.0,56.536688,0.2037042516,0.0059964913,0.0001612712,224.57002819941292,0.023848301164091517
27.0,56.457808,0.2028508201,0.006266209900000001,0.0001835629,266.5184265923243,0.024171946930127256
28.0,56.437849,0.2022794999,0.0062819723999999995,0.0001988292,299.9863039733873,0.02465174458049109
29.0,56.354597,0.2019404149,0.0060822851,0.0002053605,313.27303885346765,0.024220769537803267
30.0,56.248515,0.20184695049999998,0.0057189925,0.00020105729999999998,324.7103197685251,0.024459139289321946
31.0,56.234222,0.2019650873,0.0053106261,0.0001914375,323.45920176124963,0.024483993191806747
32.0,56.153295,0.2022559296,0.0048424156,0.0001803083,309.8804955874288,0.024166261003677532
33.0,56.006498,0.202633817,0.0044542832,0.0001697217,296.39896441467135,0.02424490116340969
34.0,55.943802,0.2031692523,0.0040310148,0.0001597877,280.8698797117537,0.02480707028187899
35.0,55.935636,0.20377378969999999,0.003625181,0.0001489294,248.85936722204121,0.02422807377026228
36.0,55.854074,0.2043772877,0.0033172224,0.0001370664,226.25031312905216,0.02464144218318351
37.0,55.833431,0.2049348113,0.0030887187,0.0001269967,198.82237438849666,0.024396961717365735
38.0,55.754199,0.20543422,0.0028986343,0.0001187151,178.6176216773387,0.02474983590058258
